#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Lactonifactor	-0.3121	0.2352	-0.1377	-0.5430	-0.2803	-0.0446	0.0115	-0.3958	0.2090	0.0682	-0.3797	0.2814	0.2607	-0.2241	0.1711	0.1701	-0.4400	-0.0937	0.0492	-0.5628	0.2440	0.2479	0.1374	-0.0727	-0.3662	-0.1044	-0.0994	-0.1568	0.0251	-0.1110	-0.1419	-0.3176	-0.1696	0.1485	0.4387	-0.6147	-0.3182	0.0874	-0.5564	-0.4632	0.0722	-0.0557	0.4234	0.0838	0.1613	0.2008	0.2518	0.3969	0.0461	-0.2945	-0.4640	-0.0121	-0.3282	0.5422	0.0921	0.1382	0.5308	-0.4676	0.1910	-0.3409	0.1264	-0.4643	0.1624	0.1731	0.1234	0.0104	-0.2113	0.1497	-0.0708	0.1256	-0.3765	-0.0832	-0.1400	-0.0592	-0.3260	0.4766	0.4359	-0.0818	0.0928	-0.3195	-0.3389	0.3545	0.2674	0.2649	0.1503	1.5019	-0.0226	0.1663	0.1132	0.0542	-0.0362	0.1682	0.1237	-0.3469	0.2478	0.2350	0.1769	-0.3605	-0.1199	0.1048	0.1995	0.1311	0.2856	0.2791	-0.3617	0.1849	0.0368	-0.2598	-0.3890	-0.2283	-0.0663	-0.0360	-0.0549	-0.0870	-0.1256	0.1275	0.3483	0.1330	-0.0672	-0.3187	-0.1971	0.0910	0.1956	0.0208	-0.4967	-0.1712	0.1402	0.0489	0.7341	-0.0758	-0.1649	0.4588	0.1623	0.0721	0.5521	0.2353	0.0045	0.0828	0.7064	0.1153	-0.0391	-0.1397	-0.0221	0.1826	-0.1238	0.0226	-0.2160
g__Laedolimicola	0.1580	-0.1115	0.1304	-0.1742	0.0521	-0.1382	0.1094	0.0445	-0.1067	-0.0232	-0.1173	-0.0508	-0.0762	-0.1292	-0.0988	-0.0071	0.0144	0.1190	-0.1271	0.0340	-0.1567	-0.0519	-0.1440	-0.0928	0.1003	0.0400	0.1442	0.1147	0.1613	0.1316	0.0088	0.1127	0.0175	-0.1157	-0.1450	-0.0476	0.1871	-0.2391	0.0965	0.1163	0.0559	-0.0709	-0.1416	-0.0341	-0.1448	0.0801	0.0452	0.1081	0.0706	-0.1252	-0.0301	0.0308	-0.0935	-0.1215	0.1075	0.0026	-0.1276	-0.1875	-0.0294	0.0680	-0.0403	0.1398	-0.0204	0.0063	0.0254	-0.0652	0.1301	0.0269	0.1724	-0.0110	0.3141	0.1549	-0.0394	-0.1234	0.2330	-0.0045	-0.0761	0.1445	-0.0225	0.1827	-0.1053	0.1475	0.0845	0.0481	-0.0483	-0.0226	1.2939	0.0239	-0.0258	-0.1047	0.0818	-0.0411	0.0000	0.0358	0.0777	-0.0893	0.0199	-0.1559	-0.0432	-0.0551	-0.0018	-0.0226	-0.0736	-0.0062	0.1737	-0.0365	-0.1227	0.0142	0.1837	0.2233	-0.1158	-0.1189	0.1636	0.0354	0.1452	0.0539	0.0292	-0.0050	-0.0527	-0.0256	0.3149	-0.0074	-0.0279	-0.0119	-0.0664	0.1626	-0.0129	0.1021	-0.1601	-0.1581	-0.2552	-0.1322	-0.0805	-0.0293	-0.2182	-0.1188	-0.0398	-0.1061	0.0927	-0.2206	0.0127	0.0829	0.0627	0.0544	0.0823	0.0289	0.1406
g__Lancefieldella	-0.5607	0.1091	-0.2945	-0.7151	-0.4987	-0.7135	0.0693	-0.2562	0.1209	0.3554	-0.7817	0.1984	0.0970	-0.3637	-0.1453	0.0897	-0.4724	-0.0525	-0.3399	-0.5179	0.2499	0.1220	0.3446	-0.1383	-0.2208	-0.0644	-0.0684	-0.0138	-0.0743	-0.0464	0.0806	-0.1258	-0.0144	-0.1051	0.1464	-0.5328	-0.4352	-0.0525	-0.5428	-0.5228	-0.0264	-0.5392	0.0892	0.4047	0.0097	0.4339	0.5592	0.7687	0.0228	-0.5590	-0.4439	-0.3041	-0.6610	0.9323	0.0214	0.2875	0.1859	-0.6296	0.2883	-0.3844	0.3722	-0.7978	0.0531	0.4888	-0.0268	0.5523	-0.0316	0.0134	-0.2527	-0.0950	-0.4150	0.0251	-0.6087	-0.1150	-0.3364	0.3822	0.3324	-0.0100	0.4170	-0.2959	-0.3704	0.5522	0.3900	0.4388	0.2661	0.1663	0.0239	1.2840	0.2346	-0.2884	-0.2348	0.2620	0.3494	-0.4227	0.5061	0.2119	0.2086	-0.6198	0.3220	0.1829	0.1143	0.2026	0.1056	0.1484	-0.2948	0.8661	-0.1362	-0.4043	-0.3235	-0.1675	-0.1418	-0.4747	-0.0600	-0.0019	0.0432	0.3426	0.5342	0.3892	-0.0995	-0.4577	-0.0168	0.0955	0.2355	-0.0172	-0.5250	-0.1058	0.3975	0.0255	0.9842	-0.1065	-0.2150	-0.0162	0.5493	0.0084	0.1284	0.6088	0.0128	0.2138	0.8319	0.1732	0.0375	-0.0287	0.2383	0.9895	-0.3158	0.1772	-0.1050
g__Latilactobacillus	-0.3838	-0.0501	-0.2223	-0.4542	-0.2920	-0.6760	0.0058	-0.2027	0.0441	0.3504	-0.5501	0.0427	-0.0317	-0.3125	-0.3360	0.0505	-0.1405	-0.0788	-0.4950	-0.4449	-0.0279	0.0723	0.4139	-0.2735	-0.1456	0.0426	-0.0825	-0.0918	0.0389	-0.0872	0.3682	-0.0591	0.2526	-0.1933	-0.0104	-0.2467	-0.2278	0.0156	-0.3184	-0.3110	-0.1739	-0.5190	-0.3231	0.5932	-0.3046	0.4033	0.3711	0.5195	0.0131	-0.2537	-0.1375	-0.3152	-0.4222	0.2912	0.0997	0.1298	-0.1074	-0.3755	0.0859	-0.1363	0.4950	-0.8137	-0.0111	0.5510	-0.0744	0.5448	0.0522	-0.0608	-0.3299	-0.1258	-0.1799	0.0549	-0.4680	-0.0986	-0.3181	0.0351	-0.0896	-0.0442	0.3618	-0.2305	-0.2149	0.3744	0.2981	0.3320	0.5869	0.1132	-0.0258	0.2346	3.2335	-0.2726	-0.3190	0.9615	0.3410	-0.0934	0.3103	0.0611	0.0761	-0.6697	0.4985	0.0282	0.1522	0.0443	-0.0072	0.1490	-0.1986	0.4500	-0.1934	-0.1843	-0.0422	-0.0127	-0.4052	-0.2714	0.0226	-0.0092	-0.0163	0.3332	0.1824	0.2222	-0.2119	-0.4895	0.0029	0.0654	0.1825	-0.1073	-0.3749	-0.0601	0.7837	0.0148	0.2787	-0.0416	-0.0225	-0.2696	0.1809	0.0365	-0.0381	0.8869	-0.2373	0.2299	0.2790	-0.0485	0.3163	0.0945	0.3437	0.6684	-0.3342	1.3619	0.0423
g__Lawsonibacter	0.5401	0.0152	0.1184	0.3057	0.2886	1.1387	-0.0555	0.1624	0.3266	0.0056	0.6184	-0.1012	0.0655	0.1239	0.9047	0.0921	0.0560	-0.4193	0.6488	0.3473	-0.3707	-0.0190	-0.1192	0.2113	0.0214	-0.1969	-0.2162	-0.2156	-0.1382	-0.1377	-0.1544	-0.1779	-0.4951	0.3107	0.1690	0.2864	-0.0011	-0.0332	0.0499	0.1154	-0.0723	1.3363	0.3432	-0.3285	0.4049	-0.4356	-0.4057	-0.7590	-0.1667	0.4574	0.2528	0.4661	0.4768	-0.2335	-0.0997	-0.2859	0.6420	0.3707	-0.1857	0.1741	-0.3830	0.4020	-0.0001	-0.5004	0.0927	-0.6890	-0.2211	0.2223	0.0881	0.1198	-0.0146	-0.1747	0.4812	-0.0446	0.3746	-0.0578	-0.3718	-0.1167	-0.4093	0.1320	0.2807	-0.5523	-0.3324	-0.3370	-0.2940	0.0542	-0.1047	-0.2884	-0.2726	2.8569	0.0636	-0.1531	-0.2780	-0.0017	-0.3572	-0.0595	-0.0227	0.5050	0.0289	-0.0351	0.1054	-0.0831	0.0549	-0.0231	-0.0254	-0.7142	0.2513	-0.3047	-0.2443	-0.2124	0.5696	1.1095	0.0472	-0.1606	-0.1608	-0.2356	-0.4476	-0.4772	0.5230	0.7370	-0.1380	-0.0242	-0.0313	0.2024	0.2388	-0.2525	-0.4503	-0.1644	-0.0851	-0.1163	0.0313	0.6350	-0.6297	0.2408	0.5039	-0.7001	0.1967	-0.4634	-0.1532	-0.5585	-0.0143	-0.1974	-0.0907	-1.1267	0.4822	-0.1184	-0.2528
g__Lentihominibacter	0.4815	-0.0205	0.4627	0.2530	0.2015	0.8159	0.1237	-0.3739	-0.1176	-0.4130	0.4446	-0.1201	0.0070	-0.1688	0.0583	-0.0823	0.1936	0.1911	-0.0108	0.6294	-0.0923	-0.1089	-0.7099	-0.0582	-0.1275	0.1674	0.2998	0.2137	0.1292	0.2727	0.1525	0.3156	-0.1424	0.0496	-0.1509	0.5110	0.5895	-0.4336	0.4061	0.5861	0.1495	0.2096	-0.2315	-0.3534	-0.4672	-0.2412	-0.3272	-0.4273	0.1483	0.3221	0.3593	0.7549	0.1686	-0.8261	0.0531	-0.1973	-0.5132	0.1260	-0.2919	0.3750	-0.3243	0.7843	0.0213	-0.3494	0.1237	-0.6381	0.6142	-0.0661	0.6687	0.3871	0.7908	0.1127	0.2749	-0.0806	0.3699	-0.3328	-0.4467	0.2203	-0.2278	0.3732	-0.2442	-0.3559	-0.2330	-0.2579	-0.1794	-0.0362	0.0818	-0.2348	-0.3190	0.0636	1.8039	-0.2556	-0.1941	0.3783	-0.2057	-0.3175	-0.1328	0.2955	-0.1485	-0.1329	-0.0965	-0.1373	-0.0437	-0.0525	0.4818	-0.5137	0.0367	0.0362	0.2606	0.5047	-0.1614	0.1731	0.3741	0.0447	-0.0940	-0.1564	-0.4201	-0.1566	0.0504	-0.1924	0.1659	-0.0997	-0.3025	0.0716	0.1276	0.3062	-0.2760	0.1123	-0.7719	0.0921	0.2977	0.1016	-0.2668	-0.0876	-0.4096	-0.4000	-0.2120	-0.1799	-0.5241	-0.1780	-0.1212	0.1130	-0.1611	-0.6304	0.3957	-0.2207	0.1305
g__Leuconostoc	-0.5194	-0.0258	-0.2297	-0.7128	-0.4286	-0.7945	-0.0191	-0.3270	0.0941	0.5523	-1.0093	0.1394	0.0217	-0.4000	-0.3426	0.0367	-0.5436	0.0560	-0.3874	-0.7119	0.3127	0.1035	0.4521	-0.1380	-0.2766	0.0293	-0.0362	-0.0558	-0.0092	-0.0932	0.0060	-0.1331	0.3433	-0.2079	0.0858	-0.5951	-0.4771	0.1031	-0.6491	-0.6757	-0.1272	-0.5067	0.0153	0.7096	0.0701	0.4219	0.5184	0.9006	0.0951	-0.4873	-0.4605	-0.2374	-0.7220	0.8863	0.0440	0.2488	0.0815	-0.7752	0.1864	-0.2967	0.4753	-1.0724	0.0215	0.7083	-0.0398	0.6590	-0.0341	0.0237	-0.2875	-0.1332	-0.4961	0.0291	-0.6228	0.0803	-0.3172	0.3157	0.3298	-0.0195	0.7120	-0.4244	-0.1095	0.7028	0.2982	0.2550	0.5230	0.1682	-0.0411	0.2620	0.9615	-0.1531	-0.2556	2.2369	0.2585	-0.5338	0.3663	0.2950	0.1546	-1.0996	0.2557	0.0923	0.1963	0.0784	0.0970	0.0909	-0.2995	0.6378	-0.1076	-0.3083	-0.5053	-0.1771	-0.5592	-0.4445	0.1124	0.0217	-0.0921	0.2792	0.3831	0.3435	-0.1874	-0.5783	-0.1572	0.0490	0.1435	-0.0858	-0.4081	-0.1302	0.6607	0.0312	0.8390	-0.1204	-0.2396	-0.1263	0.4794	0.0472	0.1593	0.8604	-0.1054	0.4047	0.7024	0.3093	0.1906	-0.0235	0.2320	1.1179	-0.3061	1.1311	-0.0142
g__Ligilactobacillus	-0.5220	0.1227	-0.1916	-0.6359	-0.7313	-0.4654	0.0254	-0.4629	0.0209	0.1831	-0.8709	0.1752	-0.0014	-0.3669	-0.2892	0.0983	-0.3655	0.0014	-0.3229	-0.6502	0.2966	0.0928	0.6072	-0.0843	-0.2876	0.0364	0.0670	-0.0410	0.1313	-0.0998	0.1269	-0.0452	0.1440	-0.1840	0.2447	-0.8073	-0.3407	-0.1127	-0.5097	-0.7011	-0.0506	-0.5293	0.0138	0.3665	-0.0513	0.4871	0.6942	0.6705	0.0848	-0.4977	-0.3873	-0.1538	-0.6628	1.1102	0.0851	0.2654	0.1617	-0.8026	0.3620	-0.3740	0.3263	-0.8902	0.0168	0.3653	-0.0240	0.5212	-0.2526	0.0437	-0.2905	-0.1469	-0.3830	0.0150	-0.5072	-0.0568	-0.3050	0.3787	0.2078	-0.0531	0.3160	-0.4453	-0.3171	0.8549	0.5306	0.7671	0.4920	0.1237	0.0000	0.3494	0.3410	-0.2780	-0.1941	0.2585	2.5046	-0.4065	0.8634	0.1897	0.1938	-0.5663	0.0437	0.1161	0.0749	0.1372	0.0480	0.0923	-0.1716	0.8691	-0.2750	-0.4858	-0.4199	-0.1321	-0.3581	-0.3514	-0.1112	0.0391	0.0173	0.3682	0.6705	0.2797	0.0580	-0.7480	-0.1714	0.0701	0.1698	-0.0022	-0.5757	-0.0910	0.5093	0.1582	1.0115	-0.0867	-0.2074	0.0574	0.5459	0.0929	0.1187	0.7749	0.0752	0.1144	0.6618	0.1753	-0.0479	-0.0060	0.0585	0.9886	-0.2873	0.2740	-0.0423
g__Limivivens	0.7481	-0.2673	0.5170	1.2139	0.8898	0.7042	-0.1030	0.5441	-0.4735	-0.6874	1.1380	-0.3398	-0.2789	0.3214	-0.0204	-0.2878	1.0934	0.1608	-0.4382	1.3749	-0.2683	-0.3613	-0.8619	0.0020	0.5850	0.2294	0.0720	0.0757	0.2399	0.0238	0.2110	0.6000	-0.2337	-0.2457	-0.6741	1.3667	1.0300	-0.2541	1.1509	1.2958	0.2171	0.4024	-0.6445	-0.3864	-0.7533	-0.4996	-0.7116	-0.8518	-0.0551	0.6964	1.3390	0.3318	1.1509	-1.8177	-0.0707	-0.4706	-1.0692	0.8383	-0.6054	0.7921	-0.4386	1.5400	-0.1615	-0.5379	-0.1250	-0.4399	0.3267	-0.1051	0.4814	0.1287	1.1726	0.1208	0.7180	0.2456	0.5804	-0.7903	-0.9414	0.1556	-0.5144	0.7778	0.2847	-0.6515	-0.3805	-0.2628	-0.2856	-0.3469	0.0358	-0.4227	-0.0934	-0.0017	0.3783	-0.5338	-0.4065	3.0484	-0.4208	-0.5364	-0.4093	0.6921	-0.1474	-0.2572	-0.2712	-0.4867	-0.3174	-0.3697	0.9015	-0.6506	-0.0403	1.0232	1.0685	0.5955	-0.0620	0.1273	0.0535	0.1723	-0.0745	-0.3209	-0.7592	-0.5542	-0.2223	0.2135	0.7310	-0.1510	-0.4270	-0.0319	0.7946	0.2486	-0.3888	-0.0936	-2.1450	0.1996	0.3154	-0.5015	-0.5258	-0.3425	-0.6458	-0.5029	-0.2313	-0.5041	-1.5680	-0.4197	-0.0599	0.4499	0.0080	-0.9367	0.4987	-0.1624	0.2906
g__Limosilactobacillus	-0.7513	0.2876	-0.2678	-0.8436	-0.9239	-0.7957	0.1021	-0.3335	0.0546	0.3301	-1.2436	0.2285	0.0866	-0.3390	-0.4152	0.1297	-0.6607	-0.0012	-0.7255	-0.6234	0.5097	0.1121	0.2334	-0.3688	-0.2011	-0.0097	0.0549	0.0394	0.0873	-0.0952	0.2740	-0.1360	-0.1006	-0.1094	0.1332	-0.8578	-0.4853	-0.1113	-0.6458	-0.7742	0.0431	-0.6352	-0.0159	0.6271	-0.2338	0.6208	0.6918	1.2436	0.1165	-0.6085	-0.4186	-0.3414	-1.0007	1.0500	0.1185	0.3512	0.0529	-1.2608	0.3241	-0.4193	0.4057	-1.1558	0.0386	0.6164	0.0119	0.8032	0.1112	-0.0198	-0.2922	-0.1293	-0.4562	0.0737	-0.8482	-0.0695	-0.4065	0.3858	0.4308	-0.0135	0.6483	-0.3252	-0.4054	1.3464	0.7583	1.1179	0.4401	0.2478	0.0777	0.5061	0.3103	-0.3572	-0.2057	0.3663	0.8634	-0.4208	2.6884	0.2022	0.2447	-1.1310	0.2128	0.2525	0.1720	0.3299	0.0663	0.1633	-0.3700	1.2482	-0.1754	-0.7030	-0.3807	0.0108	-0.5046	-0.5488	-0.0664	0.0763	-0.0378	0.5116	0.8840	0.4141	-0.0209	-1.0324	-0.2588	0.1729	0.2814	-0.0331	-0.7287	-0.0104	0.5419	0.1967	0.9525	-0.1525	-0.2384	-0.1856	0.8171	-0.1488	0.1684	1.1555	-0.1489	0.1683	0.7121	0.0338	-0.1004	0.0668	0.1316	1.4305	-0.3199	0.2547	-0.0599
g__Longicatena	-0.5853	0.2731	-0.3183	-0.8531	-0.4647	-0.4770	0.0566	-0.0370	0.5091	0.3602	-0.4765	0.2436	0.2130	0.0230	-0.0600	0.1410	-0.4182	-0.1116	0.0824	-0.8573	0.3627	0.2432	0.7297	0.0790	-0.3983	-0.0078	-0.1006	-0.1368	-0.0848	-0.0961	-0.2354	-0.2515	0.0030	0.0034	0.3820	-0.6408	-0.7019	0.5992	-0.5821	-0.5633	-0.1228	-0.2747	0.6205	0.2859	0.2883	0.2592	0.3660	0.5281	0.0495	-0.2204	-0.7821	-0.3113	-0.5224	1.2469	0.0193	0.2702	0.5471	-0.5273	0.3895	-0.4446	0.3193	-0.9796	0.1076	0.3447	-0.0007	0.2028	-0.3564	0.1504	-0.3891	-0.0158	-0.7258	-0.0705	-0.3259	0.1781	-0.5649	0.3565	0.4458	-0.1075	0.1885	-0.3561	-0.2558	0.4603	0.2529	0.3031	0.3352	0.2350	-0.0893	0.2119	0.0611	-0.0595	-0.3175	0.2950	0.1897	-0.5364	0.2022	2.0702	0.2837	-0.3226	-0.1935	0.1611	0.1513	0.1951	0.2867	0.2072	-0.5037	0.3468	0.1401	-0.3058	-0.5924	-0.3178	-0.0825	-0.1897	-0.2593	-0.0861	0.0981	0.1429	0.4892	0.2869	-0.1936	-0.2877	-0.4340	0.0581	0.2382	0.0487	-0.2399	-0.2046	0.2225	0.1145	1.2741	-0.0743	-0.1485	0.2189	0.2259	0.2408	0.4890	0.3434	-0.2902	0.1241	0.9770	0.1623	0.2490	-0.1766	-0.0347	0.4954	-0.3581	0.0483	-0.2004
g__Massilioclostridium	-0.4858	0.3262	-0.1093	-0.5531	-0.4833	-0.2943	0.1124	-0.2983	0.2931	0.2714	-0.5377	0.1547	0.2165	-0.2415	-0.0340	0.1275	-0.4117	-0.0711	-0.1272	-0.4439	0.2261	0.1560	0.2926	-0.0878	-0.2694	-0.0603	-0.0559	0.0452	0.0099	-0.1194	-0.0384	-0.1667	-0.0794	0.0548	0.2596	-0.4125	-0.3606	0.0378	-0.4741	-0.4356	-0.0412	-0.2450	0.2673	0.2450	0.0878	0.3468	0.3881	0.5112	0.0298	-0.3481	-0.4786	-0.0534	-0.5279	0.7684	0.0738	0.2720	0.3363	-0.4260	0.2472	-0.3483	0.2147	-0.6280	0.0921	0.3017	0.0785	0.0308	-0.0696	0.0004	-0.1512	0.0843	-0.4986	0.0105	-0.2376	-0.1078	-0.2937	0.2647	0.2152	-0.0379	0.2720	-0.0937	-0.4346	0.4172	0.2960	0.2561	0.2195	0.1769	0.0199	0.2086	0.0761	-0.0227	-0.1328	0.1546	0.1938	-0.4093	0.2447	0.2837	1.1197	-0.3693	0.0839	0.2130	0.1061	0.1851	0.1821	0.1950	-0.2710	0.2480	0.0909	-0.3390	-0.3808	-0.2304	-0.1434	-0.0927	-0.0886	0.0011	0.0719	0.1901	0.5828	0.1529	-0.0227	-0.4408	-0.2106	0.0942	0.1999	0.0029	-0.4862	-0.1048	0.1428	0.0475	0.7753	-0.1362	-0.0963	0.1490	0.2320	0.1316	0.2907	0.1763	-0.1806	0.1010	0.6553	0.0365	0.1208	-0.1406	0.0820	0.2996	-0.1831	0.0997	-0.1680
g__Mediterraneibacter	0.8291	-0.4357	0.2712	1.0386	1.1730	1.4959	-0.1685	0.5177	-0.2453	-0.6837	2.3881	-0.3157	-0.3349	0.5913	0.7384	-0.2686	1.1242	-0.1575	1.1675	1.1984	-0.7202	-0.2119	-0.3641	0.5390	0.2653	-0.2781	-0.0927	-0.0593	0.0083	0.1324	0.0728	0.0461	-0.2061	0.2326	-0.2253	1.1730	0.8535	0.3207	1.5422	1.8590	-0.0070	1.0611	-0.0240	-0.8113	0.1177	-0.8358	-1.3159	-2.0599	-0.2798	0.6529	1.1931	0.4308	1.9530	-1.4855	-0.2540	-0.6963	-0.2658	2.0700	-0.2421	0.6227	-0.6570	1.9878	-0.1851	-0.9440	-0.1656	-0.9723	0.1106	-0.0566	0.6517	0.0521	0.6792	-0.1519	1.1884	-0.3453	0.6819	-0.7108	-0.9858	-0.0616	-0.8031	0.5780	0.4573	-1.3728	-0.7980	-1.0537	-0.5511	-0.3605	-0.1559	-0.6198	-0.6697	0.5050	0.2955	-1.0996	-0.5663	0.6921	-1.1310	-0.3226	-0.3693	5.8848	-0.2698	-0.3634	-0.3136	-0.5844	-0.1427	-0.3450	0.6310	-1.2209	-0.0295	1.1691	0.8920	0.1238	0.6211	0.7993	-0.1275	-0.1037	0.0878	-0.6165	-1.1514	-0.6231	0.1329	1.3943	0.6675	-0.2564	-0.4460	0.0250	1.1539	-0.0157	-0.8399	-0.2002	-1.5068	0.0293	0.3721	0.3221	-1.1167	0.2116	-0.1293	-1.0245	-0.0139	-0.4449	-1.1926	-0.4080	-0.3411	0.0955	-0.2753	-1.6599	0.4436	-0.6413	-0.0290
g__Megamonas	-0.4583	-0.1326	-0.0461	0.1008	-0.1396	-0.6133	0.0959	0.2539	-0.3318	0.4247	-0.1343	0.0036	-0.2721	-0.4678	-0.0800	-0.0731	-0.2601	-0.1742	-0.2674	0.3158	0.0909	0.0624	-0.9211	-0.0828	0.3828	-0.2121	-0.0174	0.1731	-0.1015	0.1177	0.5652	0.1115	-0.2948	-0.1499	-0.1023	0.8091	-0.1200	-0.6449	-0.0670	0.4067	0.1293	-0.3384	-0.4140	0.1928	0.1837	0.2928	0.2124	0.0827	-0.1810	-0.1335	0.2719	-0.3385	0.1341	-0.0181	-0.1400	0.1250	-0.2039	-0.0997	0.0608	0.1192	0.0064	0.1083	-0.1214	0.1643	0.0194	0.7532	0.7981	-0.0481	-0.5903	-0.0990	-0.2595	0.0727	-0.2453	-0.3567	0.0183	-0.1793	-0.6691	-0.0049	0.1348	-0.1886	-0.2364	-0.0784	0.0822	0.2821	0.0843	-0.1199	-0.0432	0.3220	0.4985	0.0289	-0.1485	0.2557	0.0437	-0.1474	0.2128	-0.1935	0.0839	-0.2698	6.2611	0.0666	-0.0187	0.0934	-0.2319	0.0176	0.0106	0.0829	-0.2547	-0.2721	0.1337	-0.0513	-0.0242	0.0542	0.1725	0.2187	-0.1152	0.0881	-0.0830	0.1773	0.1272	0.4733	1.4928	0.1187	0.2516	-0.0300	-0.1621	0.1353	0.1392	-0.0937	0.0959	0.1721	-0.4928	-0.3175	0.1199	-0.1770	0.0710	0.0186	0.5278	-0.2604	-0.0399	-0.1625	-0.0662	0.1541	2.7192	0.0738	-0.1443	0.1126	0.1834
g__Merdibacter	-0.3375	0.4464	-0.1912	-0.3064	-0.3353	-0.3553	0.0833	-0.1811	0.2738	0.1905	-0.4632	0.1775	0.2999	-0.2326	0.0217	0.0941	-0.3522	-0.0481	-0.0735	-0.3723	0.1129	0.1443	0.2022	-0.0607	-0.2227	-0.0650	-0.0923	0.0640	-0.0650	-0.0286	0.0794	-0.1464	-0.0923	0.1107	0.1994	-0.3884	-0.3316	0.1361	-0.3821	-0.4813	-0.0098	-0.2196	0.3159	0.1946	0.0458	0.2356	0.3308	0.4041	0.0489	-0.3062	-0.3988	-0.1223	-0.5776	0.6124	0.0568	0.1937	0.3737	-0.4408	0.1960	-0.3134	0.2023	-0.5082	0.0546	0.1464	0.1155	0.0756	-0.0655	0.0346	-0.2166	0.0764	-0.3903	-0.0249	-0.3969	0.0006	-0.2801	0.3905	0.1871	-0.0547	0.1712	-0.0938	-0.2546	0.3558	0.2491	0.2332	0.1349	0.1048	-0.0551	0.1829	0.0282	-0.0351	-0.1329	0.0923	0.1161	-0.2572	0.2525	0.1611	0.2130	-0.3634	0.0666	1.0896	0.1244	0.2738	0.2428	0.1627	-0.2209	0.2472	0.1978	-0.4170	-0.2855	-0.2091	-0.0954	-0.1577	-0.0721	-0.0436	-0.0060	0.1527	0.5344	0.1690	-0.1342	-0.2727	-0.2364	0.1008	0.1548	-0.0099	-0.4904	-0.0821	0.1560	0.0382	0.7199	-0.0846	-0.1591	0.1598	0.2272	-0.0176	0.3110	0.2221	-0.1213	0.0402	0.5518	0.1559	-0.0551	-0.1386	0.0717	0.3500	-0.2229	0.0615	-0.1331
