#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Finegoldia	-0.4041	0.2066	-0.0152	-0.7838	-0.2647	-0.3957	0.3013	-0.3707	-0.1424	0.4085	-0.4746	0.1532	0.2712	-0.7264	-0.0511	0.1812	-0.3674	0.1519	-0.4897	-0.1720	-0.2477	0.0110	0.1631	-0.0016	-0.2443	0.0732	0.0813	0.1633	-0.1626	0.3350	0.1103	-0.1650	-0.1741	0.3119	-0.0656	0.2237	-0.2723	0.1192	-0.2784	-0.2945	0.0926	-0.3285	0.0065	0.8477	-0.1755	-0.1241	0.6994	0.1070	0.0241	-0.1538	-0.3180	-0.3375	-0.8498	0.1384	0.1006	2.9498	0.4228	-1.0525	0.2397	-0.2163	0.4579	-0.0942	0.0101	0.5234	0.1889	0.7733	-0.1512	0.0497	-0.3019	0.0132	0.0566	0.2184	-0.2532	-0.3246	-0.1963	0.6363	-0.0281	0.1124	0.7554	0.0014	-0.0935	0.0179	0.0247	-0.0794	-0.2507	0.0987	0.0010	0.1478	0.3597	-0.1076	-0.1886	-0.3094	-0.1639	-0.1590	-0.1937	0.4952	0.1726	-0.7488	0.0331	0.2293	0.0851	0.2885	0.1054	0.2584	-0.2835	0.5133	-0.2643	0.2426	-0.2278	-0.2185	-0.0762	-0.5871	-0.0517	0.1429	0.4351	0.0456	0.4960	0.2220	0.3733	-0.0863	-0.1859	0.1624	0.3892	0.2146	-0.3922	-0.0130	0.0600	0.0758	0.0068	-0.1965	0.0750	-0.0066	-0.3618	0.0267	-0.1601	0.0426	0.3438	-0.0898	0.5804	-0.2915	0.0797	0.0875	0.2602	-0.0312	-0.1288	0.2599	0.1356
g__Flavonifractor	-0.5568	0.7229	-0.3903	0.4219	-0.6955	0.4531	-0.0786	-0.2430	0.3475	-0.1553	-0.9508	-0.1180	1.3584	0.4860	1.1103	1.0659	0.2058	-0.6222	1.7148	-1.0299	-0.7918	0.3458	3.6244	0.7071	-0.4972	-0.0226	-0.3038	-0.1779	-0.2045	-0.4822	-0.1262	-0.7208	-1.6652	0.9698	0.6901	-2.2390	-0.9555	1.4020	-1.7722	-1.3534	-0.5178	0.5526	0.7738	-1.1220	4.4975	-0.2601	0.0439	-0.7690	-0.1538	-0.1370	-0.7988	0.2238	-0.9873	2.6866	-0.2487	0.4228	8.0231	-0.3827	0.1568	-0.6098	-1.1525	-0.6167	-0.1482	-1.4521	-0.0818	-0.4822	-0.6615	0.0758	-0.4253	-0.5504	-0.3187	-0.3734	0.2732	0.3018	-0.4465	3.0767	1.3426	-0.3338	0.6085	-0.7296	0.5807	-1.0823	-0.0959	-0.3766	-0.8240	0.3914	-0.0023	-0.1688	-0.6455	0.8958	-0.2016	-0.9000	0.0876	-0.9530	-0.8493	-0.1394	0.1812	0.8980	-0.1596	0.0401	0.0328	0.9135	-0.0965	-0.0367	-0.1075	-1.4163	0.3933	-0.2809	-0.5978	-0.6731	2.9552	0.8749	-0.4438	0.0326	0.0911	-0.7566	0.8449	-0.0825	0.4403	0.9345	-0.3997	-0.1962	0.3483	-0.1894	0.6082	-0.4545	-1.0930	-0.2185	3.2056	-0.5430	-0.2166	2.0552	-0.6078	-0.2173	1.2117	-1.2272	0.8371	-0.9894	2.9497	-1.0703	0.5951	-0.5696	-0.1034	-0.2132	-0.2470	-0.4678	-0.6422
g__Fusicatenibacter	0.0342	-0.7557	0.2502	4.3217	1.1017	2.0860	-0.6580	-0.4452	1.2057	-0.1395	3.9508	-0.3814	0.7436	1.3806	0.5938	-0.0517	1.7025	-0.2213	0.6945	1.0482	0.4177	0.4226	0.7279	1.0399	-0.2911	-0.3794	-0.6651	-0.5409	0.1301	-0.4514	-0.4309	-0.2307	0.4524	0.8200	0.0519	1.3086	0.4703	1.1211	1.0767	0.8898	-0.0897	0.8316	1.4120	-0.5608	0.3898	-1.3089	-0.0823	-2.1535	-0.4290	0.8203	0.8570	0.7842	2.6037	-2.1005	-0.2096	-1.0525	-0.3827	9.1581	-0.4675	0.6559	-1.1787	2.4881	-0.2144	-1.3219	-0.6478	-2.1250	-0.2745	-0.7764	1.1367	0.5668	-0.0770	-0.4408	2.4474	0.7745	0.0734	-1.2256	-0.0818	-0.5017	-0.1406	0.3557	1.1605	-3.5109	-1.7275	-1.9854	-0.1254	-0.4682	-0.5597	-0.9138	-1.6198	-0.2240	0.4302	-1.0738	-1.5752	0.6537	-2.6301	-0.3986	0.2958	2.3680	-1.3546	-0.3975	-0.8814	-0.3353	0.1574	-0.4059	0.4897	-2.2608	0.6121	1.0982	1.1042	-0.2507	1.9102	0.6924	0.1865	-0.3671	-0.6674	-0.7906	-1.1571	-0.6107	-0.6371	0.1806	-0.1597	-0.6004	-0.8356	-0.2300	2.7781	-0.3844	-1.3293	-0.8741	0.4468	0.5827	0.4676	0.5399	-0.0246	0.5016	1.3770	-1.4148	-0.5096	-0.3077	-0.3765	-0.4009	1.0025	-0.6010	-0.5762	-1.3614	-0.1476	-1.6785	-0.2212
g__Fusobacterium_A	-0.2936	0.1444	-0.1387	-0.5855	-0.3406	-0.7648	0.1308	-0.5751	0.2241	0.7527	0.0981	0.1167	0.0332	0.1224	0.0198	0.0784	-0.4430	-0.0556	0.0449	-0.1270	-0.0941	0.1727	0.2475	0.4473	-0.2384	-0.0772	0.0075	0.1093	-0.1721	-0.1286	-0.2592	-0.2311	-0.1211	0.1593	0.1704	-0.6017	-0.5369	0.9143	0.0587	0.0660	-0.1253	-0.3139	0.8223	-0.4634	0.4767	-0.1334	0.1469	0.5097	0.0169	-0.3437	-0.0063	-0.2635	-0.6774	0.9940	-0.0387	0.2397	0.1568	-0.4675	3.1711	-0.4006	0.6173	-0.3718	0.0995	0.3366	0.2091	0.0431	0.0810	-0.0306	-0.3623	-0.2301	-0.4339	-0.0358	-0.1761	-0.0412	-0.2712	-0.0931	-0.2138	-0.0772	-0.4799	0.1888	-0.3036	0.2663	0.1816	0.0430	0.0136	-0.0731	0.0353	0.0189	-0.0543	-0.0363	-0.4032	0.0933	0.2558	-0.4661	0.1233	0.7174	0.2677	0.2694	0.5957	0.1617	0.0458	0.3100	0.2268	-0.0215	-0.2235	0.0439	-0.1899	-0.3595	-0.4527	-0.1360	0.0926	-0.2473	-0.2360	0.0819	0.1222	0.2558	0.3433	0.3050	0.2337	0.0139	-0.1551	0.1106	0.2247	0.0091	-0.4807	-0.1967	0.3276	0.1188	1.1147	-0.4727	-0.1847	-0.0389	-0.4173	-0.1558	0.1170	0.1314	-0.0520	-0.0550	1.1734	-0.1301	-0.1417	-0.1091	0.2216	-0.1524	0.0222	0.2222	0.0150
g__Gallintestinimicrobium	0.3847	-0.5767	0.4109	0.6251	0.5858	0.5009	-0.2738	0.3003	0.1808	-0.4054	0.9103	-0.1854	-0.4730	0.0128	-0.0507	-0.3906	0.1144	0.0293	0.5832	0.8556	-0.4989	-0.1477	-0.6882	0.0333	0.3397	-0.0958	-0.2167	-0.1624	-0.1329	0.3375	-0.1723	0.3406	-0.0948	0.0565	0.0412	0.2503	0.2016	-0.0605	0.1654	0.4713	0.1593	0.4071	0.2067	0.1563	-0.1098	-0.0196	-0.6952	-0.7319	-0.0278	0.4981	0.4043	0.3160	0.6590	-1.0548	0.1170	-0.2163	-0.6098	0.6559	-0.4006	2.7470	-0.5188	1.1733	0.1147	-0.3554	-0.0633	-0.5400	-0.0566	0.0836	0.5871	0.3004	0.3336	0.0595	0.5176	-0.2482	0.5144	-0.3973	-0.8051	-0.0368	0.7231	0.3080	-0.0001	-0.4137	-0.2515	0.0659	-0.2933	-0.3065	0.1574	-0.1301	0.0471	0.2169	0.4917	0.1025	-0.7566	0.3669	-0.1120	-0.3593	-0.0851	0.4274	-0.0691	-0.2084	0.0766	-0.2978	-0.2655	-0.0592	0.2177	-0.4916	0.0765	0.5657	0.1685	0.0108	0.4294	0.9109	0.1304	-0.1210	-0.1213	-0.2358	-0.5059	-0.3771	-0.2619	-0.0232	0.2539	-0.1583	-0.2526	-0.0875	0.4232	-0.0082	-0.4868	-0.1881	-0.8748	0.4040	0.6210	-0.3344	0.0034	0.3456	0.1515	-0.3315	-0.6698	-0.3710	-1.0233	-0.5165	0.1120	0.3087	0.0231	-0.4245	-0.1166	0.3938	-0.0285
g__Gemella	0.0418	0.3739	-0.1165	-1.1719	0.4503	-0.9916	0.3395	-0.4957	-0.1974	0.3934	-0.9626	0.3011	-0.1850	-1.1415	0.0907	0.0640	-0.8011	0.0697	-0.9956	-0.8457	-0.8838	0.1658	-0.8532	-1.2325	0.1235	-0.0854	0.1040	0.3462	-0.1410	-0.0634	-0.2136	-0.3687	0.0357	-0.5434	-0.2369	0.1525	-0.2071	-0.3641	0.4041	-0.2338	-0.1839	-0.5868	-0.3287	1.1687	-1.4009	0.6479	1.1316	1.3881	0.0230	-0.8523	-0.5467	-0.4986	-1.1268	0.3857	-0.0641	0.4579	-1.1525	-1.1787	0.6173	-0.5188	4.9958	-0.9905	0.0983	3.1536	0.2740	1.8012	0.4136	0.2294	-0.3982	-0.1717	-0.2826	0.1164	-0.7482	0.1430	-0.3659	0.1934	-0.4728	0.0574	0.1869	-0.0457	-0.8833	1.7091	0.0772	0.3708	1.0988	-0.0628	0.1558	0.4277	1.4449	-0.5076	-0.3319	1.5007	0.0889	-0.5224	0.1395	0.4249	0.1573	-0.9296	0.1957	0.3137	0.1303	0.1591	0.3722	0.1684	-0.4247	1.0160	-0.1140	-0.4506	-0.3678	-0.0763	-1.1172	-1.3226	-0.2479	0.1903	0.1815	0.5207	0.2270	1.3020	0.4960	-0.7289	-0.0069	0.2525	0.2032	0.1078	-1.4748	-0.0387	2.6135	0.3966	-0.0848	-0.4575	-0.0673	-0.5481	-0.3767	-0.2634	-0.4110	2.3072	0.4381	1.2932	0.0046	1.2810	-0.2853	-0.0722	0.2592	0.7916	0.2634	1.4128	0.0844
g__Gemmiger	0.6580	-1.2245	0.2483	2.2515	1.2666	1.3298	-0.5383	0.4429	-0.0283	-1.0090	2.9940	-0.4668	-0.5902	0.1962	-0.2570	-0.9349	1.0671	-0.0805	1.5333	1.8554	-0.9820	-0.2385	-1.3174	0.4485	0.2774	-0.1790	-0.1039	-0.3514	0.6086	0.1394	0.2029	0.3312	-0.6949	0.3398	-0.4815	2.0678	0.8763	0.3525	1.4078	1.9020	0.2747	1.4592	-0.4113	0.4506	-0.6195	-0.5296	-1.3343	-2.1967	-0.3287	1.2999	1.7903	0.6750	2.8305	-2.9717	0.0112	-0.0942	-0.6167	2.4881	-0.3718	1.1733	-0.9905	6.8810	-0.1217	-0.6030	-0.4376	-0.6976	0.7650	0.0858	1.4962	0.6074	0.8372	-0.0733	1.3889	-0.0452	0.5884	-1.7716	-1.2771	-0.2229	0.9184	0.5068	0.8264	-1.8195	-0.9162	-0.6426	-0.8529	-0.5073	-0.2078	-0.5563	-1.0206	0.0957	0.7058	-1.2239	-1.0086	1.3130	-1.7689	-0.8397	-0.5075	1.8673	-0.8331	-0.5924	-0.4321	-0.7582	-0.7629	-0.7061	0.7225	-1.3686	1.0971	2.1920	1.0517	0.3335	0.2523	1.3895	0.6009	-0.6395	0.0794	-0.5339	-1.9303	-0.4378	-0.6239	1.0112	1.0593	-0.4245	-0.5013	-0.0429	1.9549	0.1297	-0.4547	-0.6085	-2.3440	0.8394	0.9124	-0.6136	0.4085	-0.1932	-0.2357	-1.1820	-0.3325	-0.9507	-2.2483	-1.1373	0.0751	-0.0285	-0.3085	-1.4952	0.3775	-1.3785	0.0998
g__Gordonibacter	-0.0059	0.0317	0.3004	-0.2848	-0.0965	-0.4005	0.0212	-0.1502	0.1304	0.0138	-0.2947	0.1592	-0.1243	-0.1449	-0.0530	-0.0670	-0.1559	-0.0451	-0.1899	0.1049	0.1333	0.0242	-0.3018	-0.2808	-0.0929	-0.1163	-0.0469	0.2202	-0.0475	-0.1058	-0.0629	0.0550	-0.1203	-0.0337	0.1745	-0.3233	-0.2247	-0.3387	-0.3203	-0.2757	-0.0616	-0.1440	0.0753	0.0630	-0.0875	0.2132	0.1636	0.5478	0.0204	-0.0678	-0.1075	0.2562	-0.2772	0.1994	0.0804	0.0101	-0.1482	-0.2144	0.0995	0.1147	0.0983	-0.1217	1.9150	0.0648	0.0464	-0.0509	0.0607	0.1064	0.0511	0.0890	-0.2749	-0.0376	-0.1284	-0.0037	-0.1263	-0.0831	-0.1260	-0.0478	0.2034	-0.0661	-0.2793	0.4106	0.3716	0.1126	0.1436	0.0082	-0.0155	0.0703	0.1372	0.0427	0.0869	0.2096	0.1028	-0.0437	0.3086	0.0221	0.2050	-0.3611	0.0375	0.0318	-0.1043	-0.0145	-0.0192	-0.0022	-0.1191	0.1372	0.0638	-0.0337	-0.1522	-0.0222	-0.2108	-0.1154	-0.0821	0.2034	0.2143	0.1490	0.4435	0.0393	0.0709	-0.3462	-0.2573	0.1102	0.1133	-0.0044	-0.4737	-0.0125	0.0603	0.0865	0.1290	-0.0332	0.5349	-0.1690	0.0033	0.1135	0.1419	0.1062	-0.1582	0.1509	0.0268	0.1443	0.0553	-0.1209	0.0225	0.0786	0.1593	0.4149	-0.0581
g__Granulicatella	0.0705	0.0326	-0.2413	-0.5473	-0.3070	-0.8209	0.3700	0.0664	-0.5315	0.5491	-0.5250	0.4382	-0.5229	-1.4234	-0.6642	0.0380	-0.3343	0.0897	-1.1844	-0.4500	-1.1526	-0.0727	-1.7029	-2.3133	0.5780	0.1914	0.1622	0.5490	0.0184	0.1352	-0.2159	-0.4487	-0.3535	-1.3678	-0.6384	-0.0269	-0.2973	-0.4620	0.4327	-0.1547	0.0403	-0.6653	-0.9610	1.2468	-1.4761	1.2169	0.6065	3.3672	-0.0902	-0.6338	-0.3507	-0.9229	-1.0130	0.4114	0.0098	0.5234	-1.4521	-1.3219	0.3366	-0.3554	3.1536	-0.6030	0.0648	6.5016	0.2695	2.4462	0.8470	0.1338	-0.4897	-0.0764	0.1457	0.2037	-0.6374	-0.0784	-0.1910	0.3084	-0.0962	0.1634	0.3710	-0.3205	-1.6251	1.4957	1.0850	1.1399	0.8686	0.1140	0.4961	0.9325	1.8965	-0.6343	-0.5523	1.7347	-0.4710	-0.3009	0.7927	0.3057	0.1818	-1.5784	0.6438	0.1710	0.3074	0.3058	0.3176	0.1950	-0.5831	1.2261	-0.4739	-0.5892	-0.6910	0.1406	-1.1062	-1.5931	-0.2789	0.3455	0.0257	1.6016	-0.6328	1.9805	0.4443	-0.6530	0.0977	0.3672	0.5419	0.3085	-1.0379	0.1691	3.4641	0.4374	-0.5413	-0.4072	0.0478	-1.3823	-0.3088	-0.6327	-0.6309	3.0904	0.3964	1.0779	-0.1067	0.7684	-0.2775	0.2058	0.5130	1.3727	0.1173	0.4782	0.6321
g__Guopingia	0.1017	0.2591	-0.0384	-0.7163	-0.0916	-0.4728	0.1488	-0.2036	-0.0504	-0.0132	-0.4684	0.1048	0.1056	-0.4776	0.1136	0.1089	-0.3234	0.0763	-0.3827	-0.4348	-0.1534	0.0463	-0.1111	-0.2291	-0.0916	0.1120	-0.0128	0.1258	-0.1848	0.1788	0.0177	-0.0025	0.0918	-0.1683	0.1341	-0.6283	-0.1793	-0.0297	-0.3871	-0.5354	0.0357	-0.3606	-0.2466	0.4127	-0.1096	0.0909	0.3201	0.5527	0.0009	-0.3375	-0.3183	-0.3446	-0.6763	0.4240	0.0015	0.1889	-0.0818	-0.6478	0.2091	-0.0633	0.2740	-0.4376	0.0464	0.2695	1.9097	0.3088	0.0603	0.0695	-0.1242	-0.0987	0.0266	0.1353	-0.3922	0.0237	0.0370	0.3569	0.0268	0.1701	0.0582	0.0752	-0.1993	0.5325	0.3176	0.2616	0.0568	0.0398	0.1479	0.1994	0.4723	0.0735	-0.1399	0.1507	0.2515	-0.2827	0.4448	0.1125	0.0274	-0.4868	0.0523	0.1968	0.2739	0.1339	0.2820	0.2570	0.1251	0.3786	-0.1258	-0.4275	-0.2566	-0.1566	-0.1722	-0.3402	0.0235	0.0887	-0.1899	0.2456	0.4588	0.0040	0.1405	-0.1329	0.1008	0.0876	0.0442	0.0766	-0.5976	-0.0424	0.3470	0.0239	0.1367	-0.1476	-0.0971	0.0063	0.1149	-0.0334	-0.0266	0.2115	0.0883	0.0796	0.2753	0.1451	-0.2081	0.2329	0.1138	0.5690	-0.1482	0.2886	0.0227
g__Haemophilus_D	0.5738	-0.5610	-0.4885	-1.1258	-1.6248	-0.9361	0.3567	0.1493	-0.9422	0.7819	-1.2818	0.1000	-0.5137	-1.0465	-1.0435	0.5641	-0.4345	0.0950	-2.9861	-1.4116	-0.0338	0.0674	0.5765	-1.8699	0.4377	0.4308	0.1503	0.5336	-0.3640	0.1937	0.8795	-0.5757	1.4442	-0.4512	-0.7945	-2.5482	-1.0005	0.1156	-1.6642	-2.4403	-0.1018	-1.5318	-2.1742	2.0817	-0.5126	1.6704	1.5633	0.4471	0.2477	-1.3354	-0.7934	-0.6729	-2.4912	1.3423	-0.0667	0.7733	-0.4822	-2.1250	0.0431	-0.5400	1.8012	-0.6976	-0.0509	2.4462	0.3088	10.4645	-0.1043	-0.2677	-0.8197	-0.4780	-0.2546	0.2153	-1.3347	-0.0033	-0.2782	1.4033	1.3095	0.2310	0.4264	-0.8387	1.6396	1.9118	0.3724	1.9875	0.8094	0.1506	0.2300	1.4120	1.4397	-1.1584	-0.6235	1.4415	0.9958	-0.8767	1.9177	-0.3984	-0.5313	-2.3556	0.8129	0.2533	-0.1265	0.1635	-0.0847	0.1013	-0.7270	4.4622	-1.1042	-1.5482	-1.1914	0.0852	-1.3533	-2.5543	-0.4222	0.3839	0.0175	0.6604	0.0082	1.9366	-0.3275	-1.9982	-0.2437	0.5139	0.1899	-0.0997	-0.4384	0.2595	2.4044	0.3089	1.3842	-0.8431	0.0634	-1.5201	2.5793	-1.1638	-1.2597	3.2961	1.3475	1.5330	0.8981	1.9517	-0.6740	0.3763	0.6732	4.7789	-0.2126	0.4769	0.1413
g__Holdemanella	0.1219	-0.1944	-0.0357	-0.3745	-0.0160	-0.5959	0.0752	-0.3060	-0.3628	-0.3620	0.2290	0.2026	-0.4165	-0.3618	0.2878	-0.1099	-0.0264	0.1675	-0.2218	0.4686	0.3920	-0.2412	-1.0251	-0.2365	0.0585	-0.0002	0.0810	0.3609	-0.2483	0.2889	0.5067	0.2860	-0.5481	-0.3399	-0.0455	0.7217	0.1526	-0.2720	0.6054	0.9888	0.1698	0.2455	-0.5342	0.1061	-0.9312	-0.4168	-0.3367	1.0734	0.0851	-0.3845	0.8330	-0.1269	0.2123	-1.1823	-0.2574	-0.1512	-0.6615	-0.2745	0.0810	-0.0566	0.4136	0.7650	0.0607	0.8470	0.0603	-0.1043	4.7226	0.4010	0.1632	0.1951	0.2470	0.1674	0.0527	-0.0736	0.0356	-0.4494	-1.0561	0.1189	-0.3161	0.1603	-0.9966	0.2052	-0.2082	-0.2530	0.2183	-0.2161	-0.0141	0.5020	0.2389	0.0075	-0.0058	0.2091	-0.3109	0.0110	0.8540	-0.0478	-0.3233	-0.2813	0.2628	-0.0539	-0.0514	-0.1274	-0.2043	-0.0405	0.1770	-0.0034	0.1876	0.7347	0.2214	0.2306	-0.6162	-0.2183	0.1146	-0.0977	-0.2693	0.7322	-0.5127	0.6019	-0.0048	0.4196	1.1626	0.2291	0.0653	0.0961	-1.1329	0.2062	1.0553	0.0740	-1.0283	0.0061	0.2117	-0.1974	0.4773	-0.0293	-0.0971	0.4600	0.0963	0.0703	-1.0461	-0.8406	0.1535	0.2026	0.0556	-0.0190	0.4676	-0.1683	0.2113
g__Holdemania	0.0392	0.0573	0.3044	-0.9026	-0.0669	0.0265	0.1024	0.0166	-0.1453	0.0859	-0.3575	0.1318	-0.2876	-0.2954	0.3091	-0.1474	-0.4106	0.0280	0.4539	-0.0316	-0.1646	-0.0700	-0.2975	-0.2029	0.1411	-0.1004	0.0991	0.0115	0.0581	0.1036	-0.0971	-0.0385	-0.5042	0.1486	0.4548	-0.0090	0.1287	0.0236	0.1912	-0.0498	-0.1013	0.0295	0.1132	-0.1190	-0.1899	-0.1574	-0.2866	0.3713	0.1388	0.0624	0.0326	0.0797	0.2130	-0.2430	0.2009	0.0497	0.0758	-0.7764	-0.0306	0.0836	0.2294	0.0858	0.1064	0.1338	0.0695	-0.2677	0.4010	2.2595	0.0053	0.1625	0.0142	-0.0282	-0.0240	-0.4751	-0.1062	0.0976	-0.0875	0.0095	-0.0515	-0.2668	-0.5786	0.2552	0.0422	-0.0822	-0.3255	0.2032	-0.0630	0.0429	0.2457	0.1859	0.1883	0.1783	0.3791	-0.1447	0.2806	-0.0075	0.0981	-0.3444	0.0901	0.0150	0.1104	-0.0499	-0.0581	0.0542	-0.1436	-0.2305	-0.0259	0.1759	-0.1832	-0.0465	0.0608	0.2839	-0.1061	0.0034	0.0251	0.3675	0.0890	0.0925	0.2233	0.2320	0.2935	0.0214	0.2529	0.1090	-0.6215	-0.1311	0.1706	0.2227	-0.5009	0.0085	0.3897	0.1760	-0.2244	0.2825	0.0712	0.0920	-0.0157	-0.1839	-0.0210	-0.4332	0.3827	0.0781	0.1066	-0.6300	0.2813	0.4409	0.0678
g__Hominenteromicrobium	0.5965	-0.5870	0.2967	0.8084	0.6214	0.4521	-0.1566	0.2521	0.0764	-0.6807	1.2188	-0.2860	-0.1088	0.0074	0.0174	-0.3880	0.4717	0.1129	0.6191	0.9201	-0.3577	-0.1325	-0.7166	-0.1917	-0.0442	0.3107	-0.0102	-0.3230	0.3636	0.3289	-0.0254	0.5707	-0.1886	-0.2274	-0.2933	-0.1471	0.5948	-0.1866	0.3139	0.6954	0.4698	0.6663	-0.0954	0.2277	-0.1422	-0.4328	-0.7048	-0.8661	-0.1047	0.7162	0.6509	0.7239	0.7773	-1.4780	0.3249	-0.3019	-0.4253	1.1367	-0.3623	0.5871	-0.3982	1.4962	0.0511	-0.4897	-0.1242	-0.8197	0.1632	0.0053	2.9619	0.3937	0.5230	0.1477	0.8775	-0.2498	0.6451	-0.6855	-0.4446	0.1620	0.6175	0.4723	-0.0172	-0.8753	-0.3673	-0.6145	-0.1785	0.0610	-0.0231	-0.3830	-0.2029	0.4210	0.6074	-0.1409	-0.5578	0.4714	-0.6101	-0.2747	-0.0257	0.8546	-0.6909	-0.3468	0.1232	-0.4004	-0.1328	-0.2004	0.5085	-0.4758	0.5483	0.4993	0.7791	0.0253	0.2311	0.6096	0.6268	-0.1474	-0.0037	-0.4122	-0.7839	-0.6302	-0.5817	0.1992	0.2936	-0.2096	-0.4062	-0.0005	0.4909	0.3352	-0.4834	-0.3522	-1.2357	0.7088	0.2752	-0.0938	0.1273	0.0154	-0.0508	-0.7146	-0.2305	-0.4640	-0.9972	-0.7584	-0.0308	0.0556	-0.5398	-0.7066	0.0546	-0.2031	-0.0202
g__Hominibacterium	0.1244	0.0564	0.2290	0.0338	0.0183	0.3164	-0.0478	0.1053	0.3314	-0.2240	0.3556	0.3305	0.0335	-0.4073	0.2377	-0.1221	-0.0859	0.1399	0.1032	0.6049	0.0372	-0.0814	-0.6102	-0.2873	-0.2303	0.1718	-0.0109	0.0962	-0.1916	0.1818	-0.1922	0.1465	-0.0562	0.2862	0.2166	0.3477	0.1435	-0.1195	0.3902	0.3200	0.2457	0.1394	-0.4386	0.0221	-0.3220	-0.1751	-0.0923	0.4818	0.0311	0.1791	0.1277	0.3023	0.0034	-0.4537	0.1807	0.0132	-0.5504	0.5668	-0.2301	0.3004	-0.1717	0.6074	0.0890	-0.0764	-0.0987	-0.4780	0.1951	0.1625	0.3937	2.3665	0.0613	0.0856	0.0661	-0.2553	0.0696	-0.4001	-0.1580	0.1013	0.0056	0.2681	-0.2359	-0.5439	-0.1071	-0.2581	-0.1272	0.0600	-0.1620	-0.0737	-0.1438	-0.0064	0.4062	-0.1758	-0.4286	0.1609	-0.4385	-0.2143	0.1072	0.3220	-0.3606	0.0522	-0.0805	0.1388	0.2160	-0.1418	0.2756	-0.1206	0.0568	0.1140	-0.0797	0.0445	0.0047	0.2140	0.2315	-0.1643	0.0260	-0.1949	-0.3604	-0.3114	0.0268	-0.0753	0.3268	-0.0247	0.0280	0.2561	-0.1166	0.1641	-0.2052	-0.1143	-0.5473	0.4738	0.3587	0.0369	0.1613	0.0728	0.3682	-0.3791	-0.3981	-0.2446	-0.2236	-0.2428	0.2667	0.0110	-0.1868	-0.2848	0.1024	-0.2678	0.1829
