#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Pseudoscilispira	0.8871	0.4845	0.4396	0.0090	0.5654	0.0649	0.8112	0.3986	0.7562	0.6404	0.2727	0.5295	1.0000	0.4955	0.2138	0.7662	0.4026	0.0819	0.6783	0.2328	0.4016	0.1199	0.1149	0.5095	0.0549	0.1808	0.9780	0.4515	0.0300	0.0330	0.9640	0.7742	0.2378	0.0609	0.2408	0.9550	0.1598	0.2977	0.6414	0.7043	0.8232	0.2368	0.3027	0.5455	0.9241	0.4066	0.1518	0.7453	0.8811	0.2957	0.1419	0.1289	0.3556	0.2817	0.1908	0.5744	0.0410	0.1489	0.4795	0.0519	0.9071	0.7483	0.1848	0.3786	0.3646	0.1139	0.8252	0.8891	0.9441	0.7802	0.2078	0.8282	0.2857	0.1758	0.3427	0.8841	0.6653	0.5365	0.4206	0.9840	0.0090	0.7013	0.9271	0.7473	0.1129	0.7153	0.9021	0.8661	0.5395	0.2188	0.9451	0.1309	0.7992	0.4925	0.8122	0.3766	0.6044	0.2418	0.7842	0.9311	0.5105	0.9131	0.8452	0.5305	0.7682	0.2398	0.7073	0.0939	0.1858	0.5874	0.6414	0.1878	0.6663	0.6503	0.7972	0.8921	0.7103	0.0170	0.3107	0.5315	0.7522	0.8961	0.1738	1.0000	0.8472	0.2088	0.2478	0.8871	0.0480	0.1139	0.7642	0.0220	0.7582	0.5335	0.6314	0.7033	0.0539	0.2238	0.1708	0.4066	0.4426	0.7902	0.6723	0.0460	0.0060	0.9491	0.4146
g__Roseburia	0.0929	0.3067	0.3796	0.2038	0.9980	0.1479	0.5395	0.4775	0.0769	0.0500	0.1429	0.0080	0.0589	0.1409	0.8242	0.2577	0.5225	0.3556	0.7143	0.0200	0.1548	0.8432	0.3646	0.0040	0.0160	0.3097	0.8601	0.3616	0.5784	0.3636	0.5894	0.4456	0.0529	0.9341	0.4795	0.9960	0.1528	0.0549	0.4116	0.1508	0.7023	0.6723	0.0070	0.9111	0.1938	0.0100	0.0010	0.0180	0.6134	0.0260	0.0390	0.9441	0.5215	0.0240	0.4985	0.0340	0.1009	0.0010	0.0070	0.3646	0.5185	0.5405	0.2228	0.6064	0.1978	0.7293	0.3866	0.5465	0.4276	0.8971	0.1688	0.4036	0.0629	0.2218	0.0809	0.0869	0.8362	0.7752	0.4585	0.5005	0.0020	0.0579	0.0030	0.0040	0.5455	0.0420	0.4006	0.0010	0.5345	0.6104	0.3816	0.9540	0.1279	0.1369	0.0140	0.0400	0.0210	0.0060	0.3337	0.0110	0.2587	0.0619	0.2517	0.0969	0.2228	0.1169	0.8092	0.0290	0.0829	0.5884	0.0460	0.1259	0.8571	0.6703	0.2218	0.0749	0.0010	0.1788	0.4605	0.9461	0.5784	0.7682	0.0010	0.8472	1.0000	0.7862	0.2837	0.6503	0.3696	0.5944	0.7383	0.9640	0.3726	0.1998	0.4236	0.2857	0.8472	0.2587	0.0350	0.2897	0.9730	0.1618	0.9900	0.0470	0.8452	0.6543	0.1608
g__Roseburia_D	0.0090	0.3397	0.2547	0.7632	0.2717	0.1029	0.7443	0.2717	0.1508	0.0260	0.7473	0.1848	0.9850	0.2847	0.9850	0.9770	0.4206	0.2737	0.6703	0.2667	0.1738	0.1508	0.6284	0.0310	0.3826	0.1199	0.0040	0.0639	0.0819	0.9021	0.1708	0.0010	0.9021	0.1179	0.0100	0.7742	0.0010	0.7043	0.5425	0.5115	0.0539	0.7612	0.0220	0.1239	0.2448	0.1648	0.2797	0.1309	0.2657	0.4476	0.0879	0.4835	0.4875	0.0420	0.5734	0.1159	0.0170	0.5065	0.0180	0.3916	0.0080	0.2657	0.0210	0.0030	0.1409	0.1299	0.1469	0.2208	0.1139	0.7313	0.0030	0.0010	0.5934	0.7562	0.0110	0.0420	0.2717	0.1069	0.0789	0.7642	0.5984	0.1508	0.1499	0.2977	0.9411	0.4326	0.0719	0.0569	0.4925	0.7642	0.0010	0.4016	0.4436	0.2118	0.9510	0.0160	0.1818	0.5375	0.5874	0.1638	0.0919	0.0130	0.9720	0.8082	0.0110	0.2188	0.2498	0.8202	0.1079	0.0020	0.8042	0.1069	0.0889	0.0110	0.4995	0.1389	0.4815	0.3207	0.3746	0.0420	0.4496	0.2438	0.2827	0.2088	0.7862	1.0000	0.3666	0.0769	0.0010	0.5485	0.6014	0.4266	0.0170	0.7283	0.0490	0.2108	0.7582	0.9640	0.0270	0.4146	0.2118	0.0639	0.4505	0.3217	0.2088	0.0729	0.0010
g__Rothia	0.7403	0.4895	0.2547	0.7023	0.9331	0.0010	0.3217	0.2078	0.9610	0.3616	0.4595	0.8881	0.6923	0.3497	0.7672	0.6274	0.9241	0.2787	0.4346	0.0679	0.6304	0.8322	0.0629	0.0779	0.8831	0.0509	0.5125	0.3267	0.6733	0.9680	0.9391	0.0539	0.2388	0.2468	0.7063	0.4725	0.1099	0.1988	0.0340	0.0330	0.5335	0.3477	0.4705	0.4595	0.1848	0.6523	0.1788	0.2058	0.4426	0.0300	0.0799	0.5974	0.6274	0.0270	0.9900	0.2078	0.5235	0.7512	0.0310	0.9241	0.3077	0.0010	0.2208	0.0789	0.5495	0.0010	0.6653	0.4066	0.3497	0.1948	0.0110	0.1908	0.7203	0.0170	0.0699	0.2038	0.5634	0.0869	0.7522	0.6713	0.6923	0.1239	0.1618	0.3317	0.8402	0.8961	0.0879	0.2348	0.0080	0.0569	0.0859	0.5964	0.5524	0.4106	0.3866	0.1828	0.7742	0.6713	0.8841	0.8801	0.4575	0.1538	0.5864	0.9211	0.4456	0.0070	0.5884	0.9910	0.3656	0.0030	0.8302	0.8392	0.2228	0.2248	0.7083	0.7672	0.1508	0.8861	0.8511	0.1628	0.7333	0.2488	0.5135	0.2478	0.2837	0.3666	1.0000	0.1758	0.0460	0.0529	0.6364	0.3826	0.1369	0.4176	0.1289	0.0140	0.6314	0.5305	0.0140	0.2607	0.1429	0.9790	0.6953	0.0190	0.0470	0.5604	0.8272
g__Ruminiclostridium_E	0.3007	0.1389	0.6484	0.8002	0.5534	0.5894	0.0300	0.9590	0.5854	0.8891	0.4346	0.5495	0.5634	0.9051	0.4056	0.4326	0.8062	0.0549	0.8112	0.9461	0.2647	0.6543	0.9121	0.3916	0.9291	0.5165	0.3876	0.8012	0.0020	0.4925	0.3586	0.7742	0.9221	0.1129	0.4156	0.2577	0.7263	0.5355	0.8132	0.8861	0.1189	0.2637	0.4136	0.3447	0.5485	0.2468	0.6214	0.3317	0.0090	0.7502	0.1149	0.1598	0.3916	0.2947	0.0629	0.8531	0.2348	0.6254	0.9081	0.9740	0.2717	0.4146	0.7502	0.7353	0.9001	0.1069	0.3766	0.0779	0.5734	0.2388	0.1199	0.2228	0.8362	0.6174	0.3037	0.4895	0.4006	0.3816	0.7772	0.9940	0.7433	0.8312	0.7962	0.4046	0.3207	0.9061	0.0669	0.5415	0.2967	0.8172	0.2897	0.4555	0.1109	0.9321	0.3646	0.8062	0.5025	0.7652	0.8032	0.8012	0.5005	0.5754	0.4086	0.7762	0.1708	0.1848	0.6613	0.6254	0.8601	0.8412	0.6583	0.8611	0.4096	0.7203	0.5584	0.6324	0.9071	0.7652	0.0430	0.5115	0.6404	0.6963	0.9800	0.8871	0.6503	0.0769	0.1758	1.0000	0.1798	0.0470	0.8981	0.4655	0.3067	0.8322	0.4865	0.0150	0.0649	0.5824	0.5724	0.1918	0.7173	0.9580	0.1528	0.2907	0.6963	0.8681	0.6533
g__Ruminococcus_B	0.0010	0.1698	0.1449	0.0080	0.8791	0.2697	0.9331	0.0759	0.0140	0.0010	0.0340	0.2488	0.2947	0.7303	0.6633	0.0440	0.0350	0.0819	0.0519	0.0010	0.0699	0.0859	0.0619	0.0040	0.1548	0.1029	0.0060	0.0719	0.0440	0.6444	0.0230	0.0010	0.4575	0.0020	0.0020	0.0969	0.0010	0.0300	0.0300	0.1469	0.0310	0.4006	0.0010	0.5644	0.0010	0.0400	0.0020	0.1658	0.5934	0.4855	0.0160	0.0589	0.9610	0.0010	0.7413	0.0030	0.0010	0.9281	0.0040	0.0959	0.0010	0.0120	0.4246	0.0010	0.2228	0.6134	0.0220	0.3686	0.0330	0.9740	0.0010	0.0010	0.3237	0.6623	0.0010	0.0010	0.0330	0.0559	0.2697	0.0020	0.0420	0.0140	0.0150	0.0589	0.8551	0.0200	0.0090	0.0040	0.6354	0.9510	0.0010	0.8252	0.1728	0.0020	0.4765	0.0020	0.1728	0.2907	0.5325	0.0180	0.0350	0.0030	0.1818	0.6503	0.0010	0.0040	0.2897	0.8412	0.0030	0.0010	0.9870	0.9271	0.0440	0.2787	0.8511	0.9281	0.0050	0.0100	0.0809	0.0010	0.3706	0.3606	0.0010	0.0480	0.3696	0.0010	0.0460	0.1798	1.0000	0.0400	0.7782	0.0130	0.0320	0.1708	0.0020	0.7832	0.2158	0.4665	0.0010	0.4635	0.0460	0.0170	0.0360	0.8432	0.8452	0.2368	0.0010
g__Ruminococcus_C	0.5874	0.6793	0.6054	0.0959	0.5355	0.8591	0.8871	0.9081	0.7003	0.8641	0.4396	0.7742	0.2168	0.4276	0.4416	0.7832	0.2747	0.5624	0.0709	0.4735	0.6314	0.6543	0.7333	0.8092	0.3856	0.3766	0.7912	0.8651	0.8192	0.0529	0.0759	0.5904	0.1329	0.7692	0.7193	0.6713	0.9041	0.9201	0.4216	0.2597	0.6983	0.3147	0.5385	0.7363	0.1758	0.5085	0.5365	0.7642	0.8631	0.1868	0.9321	0.4595	0.8621	0.7173	0.3437	0.8551	0.2517	0.8072	0.7622	0.2587	0.6523	0.8422	0.6094	0.2727	0.9141	0.0160	0.0809	0.0569	0.4735	0.6234	0.3666	0.6324	0.9550	0.1528	0.4126	0.6673	0.4565	0.1419	0.4316	0.5035	0.8482	0.8232	0.3566	0.9171	0.2408	0.0869	0.2308	0.6034	0.2997	0.3327	0.2617	0.7912	0.8092	0.9241	0.9950	0.7932	0.7982	0.5984	0.1618	0.4945	0.3417	0.3307	0.5844	0.2937	0.3007	0.2777	0.4685	0.1329	0.9940	0.7053	0.7183	0.3776	0.6074	0.1039	0.2078	0.7942	0.7163	0.7782	0.9331	0.1508	0.6513	0.5065	0.7153	0.1139	0.5944	0.5485	0.0529	0.0470	0.0400	1.0000	0.8571	0.0220	0.1668	0.0490	0.9590	0.6354	0.3676	0.1578	0.5265	0.9471	0.6144	0.3397	0.0350	0.1678	0.1099	0.9191	0.0480
g__Ruminococcus_E	0.8442	0.1099	0.0320	0.2208	0.8921	0.5654	0.4735	0.7742	0.2567	0.9251	0.3936	0.4945	0.4565	0.7742	0.1598	0.8561	0.2048	0.3716	0.0829	0.9221	0.8891	0.2617	0.4046	0.9311	0.2218	0.3676	0.8961	0.5465	0.0070	0.9421	0.6623	0.2198	0.4156	0.1818	0.8372	0.0200	0.9680	0.4895	0.6454	0.8062	0.9550	0.1289	0.8422	0.7992	0.7552	0.8981	0.8991	0.6284	0.3676	0.8462	0.1019	0.7173	0.5115	0.6154	0.0859	0.2118	0.0300	0.8112	0.7922	0.7882	0.5714	0.5914	0.4625	0.4476	0.1369	0.9291	0.0250	0.3067	0.3117	0.0609	0.9441	0.7453	0.9600	0.6643	0.3447	0.6214	0.9710	0.2627	0.6354	0.4096	0.6014	0.4126	0.9001	0.9491	0.7363	0.8282	0.2707	0.6983	0.6014	0.1538	0.6543	0.6793	0.8142	0.3227	0.8931	0.8292	0.7802	0.5145	0.6244	0.9241	0.7383	0.2328	0.3147	0.5784	0.0629	0.7003	0.6384	0.7992	0.5275	0.9830	0.7782	0.5295	0.6014	0.3417	0.3786	0.7463	0.9111	0.7972	0.8811	0.2428	0.2687	0.9391	0.8402	0.7642	0.7383	0.6014	0.6364	0.8981	0.7782	0.8571	1.0000	0.3746	0.4096	0.2877	0.6054	0.1998	0.9331	0.1009	0.2567	0.6893	0.1029	0.2138	0.4256	0.4765	0.2068	0.1269	0.9211
g__Ruthenibacterium	0.1848	0.0170	0.7832	0.1898	0.2957	0.0060	0.3227	0.7283	0.3816	0.7123	0.8661	0.2697	0.0569	0.3087	0.0210	0.2098	0.0130	0.1029	0.0010	0.8541	0.4036	0.4535	0.0240	0.8252	0.1998	0.4136	0.6703	0.8232	0.0460	0.3996	0.6354	0.0350	0.5514	0.0180	0.0040	0.6843	0.0460	0.7782	0.1898	0.0390	0.0420	0.0090	0.6124	0.5984	0.9181	0.6134	0.2498	0.3696	0.2098	0.6024	0.3956	0.8591	0.3307	0.5984	0.0669	0.5425	0.0020	0.5205	0.3287	0.5445	0.8871	0.4995	0.0889	0.0410	0.0100	0.2827	0.5485	0.1688	0.4236	0.0170	0.1379	0.4126	0.1499	0.5674	0.4755	0.0719	0.2517	0.7223	0.7762	0.5674	0.1319	0.6993	0.4895	0.2468	0.9391	0.0230	0.9451	0.7263	0.1449	0.0020	0.0360	0.4665	0.4585	0.3397	0.3666	0.9640	0.5544	0.9560	0.2408	0.4575	0.1918	0.0050	0.3267	0.7752	0.0040	0.0829	0.2687	0.0350	0.0010	0.5824	0.3606	0.2248	0.9211	0.2867	0.6783	0.7512	0.5075	0.5694	0.5485	0.0460	0.2577	0.6863	0.6134	0.0220	0.9640	0.4266	0.3826	0.4655	0.0130	0.0220	0.3746	1.0000	0.5135	0.8112	0.0070	0.6344	0.6474	0.7243	0.2148	0.5445	0.3776	0.4156	0.7792	0.0030	0.0010	0.2937	0.0170
g__Sarcina	0.0110	0.5624	0.1988	0.3696	0.8851	0.1039	0.8372	0.8501	0.7173	0.8861	0.7642	0.8212	0.2318	0.9291	0.5914	0.9391	0.9780	0.3796	0.5964	0.1379	0.7842	0.9940	0.0669	0.1598	0.0659	0.4356	0.2218	0.7992	0.2667	0.3796	0.3576	0.2428	0.7692	0.7622	0.4326	0.4565	0.0260	0.5774	0.9700	0.9960	0.7692	0.1169	0.7582	0.0090	0.7972	0.1928	0.1429	0.0030	0.7033	0.0380	0.2478	0.0430	0.8541	0.0030	0.7832	0.3736	0.2687	0.6773	0.0080	0.0130	0.0010	0.0569	0.9930	0.0160	0.1878	0.0010	0.7712	0.3546	0.4476	0.9830	0.3157	0.0420	0.0310	0.5075	0.0010	0.1209	0.5305	0.0460	0.0030	0.0270	0.1548	0.8621	0.5684	0.1099	0.0549	0.8541	0.0040	0.0140	0.0010	0.0809	0.0290	0.6054	0.0979	0.9461	0.9980	0.0110	0.1558	0.5125	0.3207	0.4126	0.3756	0.9820	0.5455	0.6613	0.0470	0.0010	0.8961	0.2957	0.8861	0.0430	0.8641	0.7143	0.2857	0.2278	0.3536	0.9640	0.2597	0.0010	0.8911	0.7992	0.1958	0.9510	0.1379	0.7582	0.3726	0.0170	0.1369	0.3067	0.0320	0.1668	0.4096	0.5135	1.0000	0.4945	0.9371	0.0759	0.6873	0.1758	0.1389	0.0160	0.5395	0.1998	0.9491	0.0969	0.1439	0.8611	0.0789
g__Schaedlerella	0.5075	0.7273	0.2987	0.3566	0.7403	0.7962	0.7692	0.4176	0.5894	0.7043	0.7193	0.2448	0.8901	0.1508	0.7542	0.5744	0.3536	0.5624	0.5984	0.1449	0.2987	0.7303	0.2717	0.9650	0.2647	0.1439	0.9540	0.6194	0.4456	0.5315	0.4426	0.5405	0.5634	0.2767	0.9920	0.2148	0.3926	0.1399	0.0210	0.1818	0.0180	0.3816	0.3477	0.1309	0.4845	0.9141	0.9101	0.3327	0.8711	0.6933	0.8801	0.5275	0.9980	0.5005	0.2607	0.7952	0.8841	0.6314	0.4855	0.8751	0.6563	0.6474	0.2288	0.8571	0.3017	0.6793	0.8002	0.8861	0.7542	0.6763	0.4985	0.3666	0.8162	0.1568	0.8052	0.8911	0.1279	0.0200	0.4136	0.3616	0.3646	0.3207	0.2138	0.9251	0.2148	0.8232	0.4026	0.8182	0.9201	0.6563	0.4595	0.9041	0.9510	0.3377	0.8122	0.6314	0.9760	0.6044	0.7133	0.6404	0.7113	0.3816	0.4685	0.0879	0.9291	0.4006	0.0310	0.9850	0.6513	0.4725	0.4306	0.4635	0.7103	0.0759	0.6963	0.6693	0.8472	0.5814	0.9301	0.2418	0.1389	0.9081	0.9411	0.5335	0.1998	0.7283	0.4176	0.8322	0.1708	0.0490	0.2877	0.8112	0.4945	1.0000	0.0819	0.7473	0.8042	0.9510	0.9061	0.0160	0.8032	0.6094	0.5534	0.8981	0.6134	0.5235	0.7023
g__Sellimonas	0.0020	0.0579	0.8601	0.1369	0.1249	0.4635	0.5215	0.8012	0.0490	0.3736	0.1998	0.0300	0.0529	0.7453	0.6464	0.0010	0.0040	0.9131	0.2118	0.0010	0.1698	0.0739	0.6324	0.0050	0.0829	0.7652	0.1349	0.0639	0.3207	0.4296	0.8162	0.0010	0.5445	0.0290	0.0010	0.1399	0.0080	0.0859	0.0010	0.0010	0.0519	0.5105	0.0240	0.0480	0.1099	0.4416	0.4446	0.7722	0.5924	0.0150	0.0230	0.1069	0.3606	0.2747	0.1019	0.0579	0.0010	0.8272	0.2368	0.5295	0.1668	0.9820	0.0899	0.0350	0.6673	0.3257	0.5834	0.2278	0.0070	0.2078	0.0020	0.0280	0.8981	0.6134	0.0569	0.0080	0.0060	0.0040	0.3247	0.6074	0.0709	0.0160	0.7782	0.3047	0.0390	0.0030	0.1349	0.0120	0.4206	0.1109	0.0060	0.3037	0.7393	0.0060	0.4935	0.0110	0.3487	0.2238	0.0999	0.1049	0.8082	0.0010	0.2058	0.3556	0.0010	0.3676	0.0410	0.4356	0.0010	0.0010	0.6973	0.2937	0.0779	0.2398	0.3756	0.1768	0.4346	0.6863	0.0190	0.1129	0.0969	0.4036	0.0929	0.6314	0.4236	0.0490	0.1289	0.4865	0.0020	0.9590	0.6054	0.0070	0.9371	0.0819	1.0000	0.1319	0.4356	0.4545	0.0010	0.6633	0.5664	0.1039	0.8791	0.7592	0.1479	0.8172	0.1209
g__Streptococcus	0.2717	0.8661	0.4066	0.6304	0.1119	0.0140	0.7832	0.1858	0.9670	0.3576	0.7263	0.4256	0.7532	0.2977	0.9131	0.9321	0.7732	0.3556	0.6224	0.0789	0.4356	0.3427	0.6703	0.0260	0.6054	0.5465	0.0699	0.0859	0.1469	0.8781	0.8911	0.5065	0.9850	0.0300	0.5934	0.7473	0.5435	0.6653	0.6384	0.1209	0.7542	0.2827	0.2328	0.3546	0.8202	0.5075	0.6643	0.0200	0.8511	0.0030	0.0030	0.2857	0.8122	0.9520	0.6883	0.7962	0.7403	0.6204	0.2517	0.7942	0.0190	0.4126	0.7043	0.0020	0.9700	0.0010	0.6094	0.9491	0.2458	0.6573	0.0180	0.1658	0.8681	0.6713	0.0200	0.1588	0.2258	0.1818	0.7802	0.7772	0.8731	0.2448	0.4306	0.3946	0.9191	0.5554	0.0360	0.0490	0.0070	0.1069	0.2667	0.4076	0.8541	0.8521	0.0240	0.5355	0.4486	0.3556	0.8831	0.5365	0.4645	0.1049	0.8302	0.6953	0.2178	0.0020	0.0739	0.5874	0.1868	0.9101	0.5095	0.8521	0.9001	0.6663	0.5435	0.4615	0.4725	0.8022	0.2218	0.3337	0.4116	0.2128	0.4256	0.7033	0.2857	0.2108	0.0140	0.0150	0.7832	0.6354	0.1998	0.6344	0.0759	0.7473	0.1319	1.0000	0.1169	0.3796	0.4466	0.3317	0.5415	0.3736	0.8082	0.0010	0.2807	0.9900	0.6014
g__Sutterella	0.9670	0.6893	0.8022	0.2617	0.8182	0.7882	0.8482	0.3776	0.7213	0.2218	0.2857	0.8012	0.9141	0.5954	0.2897	0.4865	0.4525	0.9481	0.2308	0.1758	0.2507	0.1658	0.2218	0.2637	0.8581	0.5864	0.2288	0.0909	0.6024	0.5235	0.3926	0.2258	0.4825	0.0390	0.9800	0.3177	0.8521	0.6913	0.5025	0.9231	0.7512	0.5924	0.1958	0.5305	0.6563	0.0579	0.8122	0.3277	0.2597	0.4276	0.2068	0.7053	0.1029	0.9850	0.4555	0.4595	0.8422	0.0320	0.1089	0.3147	0.4675	0.9840	0.7063	0.8152	0.3926	0.3986	0.5455	0.4985	0.6364	0.8022	0.1309	0.1938	0.6593	0.1359	0.9421	0.8342	0.6523	0.3726	0.4466	0.4436	0.4486	0.9221	0.5744	0.0190	0.4605	0.0869	0.2677	0.8312	0.0480	0.6214	0.6993	0.4476	0.8382	0.7992	0.0200	0.6184	0.6134	0.3157	0.7982	0.8242	0.0400	0.6583	0.9131	0.0599	0.7972	0.1449	0.0999	0.1978	0.5714	0.5055	0.1249	0.0040	0.4945	0.6943	0.0070	0.8501	0.3916	0.8721	0.0709	0.0380	0.3796	0.2757	0.2028	0.0539	0.8472	0.7582	0.6314	0.0649	0.2158	0.3676	0.9331	0.6474	0.6873	0.8042	0.4356	0.1169	1.0000	0.7712	0.3896	0.6783	0.7632	0.4895	0.7772	0.5295	0.1628	0.2607	0.5974
g__Terrisporobacter	0.1249	0.6224	0.6374	0.1918	0.3976	0.4975	0.7892	0.0779	0.7542	0.5614	0.3826	0.0490	0.7083	0.5754	0.0470	0.6424	0.3217	0.2218	0.8112	0.2937	0.2248	0.6603	0.3506	0.7453	0.0380	0.7383	0.5375	0.8591	0.5395	0.6933	0.1748	0.2308	0.0080	0.7343	0.9630	0.3996	0.5504	0.0360	0.9181	0.6114	0.0599	0.3317	0.6124	0.5844	0.2707	0.5075	0.7013	0.0639	0.7962	0.6134	0.4525	0.6084	0.7083	0.7463	0.2178	0.7283	0.7313	0.1988	0.0490	0.4895	0.1948	0.7672	0.6094	0.9500	0.1858	0.1339	0.2398	0.1129	0.3147	0.3536	0.8871	0.8701	0.0470	0.5934	0.0180	0.7932	0.0020	0.3956	0.4496	0.8182	0.3117	0.5055	0.9570	0.9780	0.8601	0.9540	0.0210	0.1768	0.1199	0.1289	0.8002	0.8472	0.9481	0.3706	0.7902	0.4915	0.3137	0.9680	0.9700	0.3167	0.9850	0.6953	0.5804	0.5764	0.9421	0.8062	0.2857	0.6364	0.8402	0.8721	0.7163	0.8142	0.9491	0.8661	0.5195	0.4625	0.7183	0.0480	0.7832	0.6094	0.8761	0.1568	0.1189	0.2238	0.2587	0.9640	0.5305	0.5824	0.4665	0.1578	0.1009	0.7243	0.1758	0.9510	0.4545	0.3796	0.7712	1.0000	0.9151	0.0010	0.2687	0.1928	0.3716	0.5744	0.8172	0.5594	0.1888
g__Thomasclavelia	0.2428	0.1169	0.0789	0.0300	0.7972	0.0679	0.6194	0.6613	0.0250	0.0060	0.0679	0.0849	0.0539	0.7353	0.9481	0.0739	0.3047	0.2887	0.0090	0.0020	0.0070	0.0120	0.1279	0.0010	0.0200	0.4216	0.3337	0.5794	0.0989	0.3926	0.0090	0.0010	0.8162	0.0340	0.1059	0.0140	0.0010	0.0599	0.0130	0.0280	0.4156	0.5135	0.0110	0.5684	0.0250	0.0180	0.0030	0.0080	0.4555	0.2448	0.0010	0.5524	0.9750	0.0010	0.0919	0.0220	0.0010	0.2697	0.0020	0.4026	0.0110	0.3377	0.0260	0.0100	0.9930	0.7213	0.5455	0.0500	0.1508	0.5634	0.0020	0.0519	0.7872	0.8971	0.0050	0.1069	0.0420	0.2268	0.6174	0.0140	0.0130	0.0010	0.1019	0.1728	0.6224	0.0659	0.4605	0.0030	0.5954	0.5974	0.0350	0.4106	0.1768	0.0010	0.6853	0.0190	0.0659	0.0679	0.9111	0.0609	0.3117	0.0140	0.3417	0.1019	0.0010	0.5105	0.0559	0.8891	0.0050	0.0070	0.1948	0.2717	0.0390	0.0210	0.6384	0.0829	0.0030	0.0909	0.2947	0.0010	0.2048	0.1958	0.0020	0.1708	0.0350	0.0270	0.0140	0.5724	0.0010	0.5265	0.2567	0.2148	0.1389	0.9061	0.0010	0.4466	0.3896	0.9151	1.0000	0.8442	0.3586	0.0060	0.4426	0.3986	0.4456	0.2008	0.0100
