#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Lactonifactor	-0.2970	0.6050	-0.4824	-0.5978	-0.0255	0.2556	-0.1280	-1.0303	0.3945	0.0117	-0.1887	0.7392	0.4209	0.0417	0.1858	-0.2316	0.0997	-0.5176	0.0527	-1.0405	0.1135	0.6497	0.0264	0.2175	-0.6492	-0.5512	-0.1779	-0.5233	0.0145	-0.4238	0.0688	-0.7341	-0.4606	0.2414	0.8127	-0.4851	-0.4115	0.6568	-0.7269	-1.0344	0.4853	-0.1167	0.6642	0.1695	0.2189	0.2652	0.0270	0.3697	-0.0621	-0.4779	-0.7280	0.2340	0.0713	0.6504	-0.1352	0.0669	0.5125	-0.1791	0.1570	-0.6304	-0.0656	-0.0064	0.3303	-0.0258	-0.0110	0.0721	-0.4082	0.4984	-0.0681	0.3336	-0.5535	-0.3687	-0.0268	-0.3359	-0.3454	0.6287	0.3758	-0.3699	0.3305	-0.2902	-0.4479	0.2883	0.4288	0.1843	0.0017	3.3757	-0.2357	0.2655	0.0895	0.1516	-0.1977	0.2115	0.3257	-0.3711	0.1417	0.4293	0.1229	0.0744	-0.3654	0.2716	0.1436	-0.1106	0.7048	0.3880	-0.7878	0.2509	0.0137	0.0008	-0.6550	-0.6449	-0.1262	-0.0146	0.1516	-0.4872	-0.1193	0.1256	0.3323	0.2698	-0.5783	-0.6981	0.0705	-0.0361	0.2144	0.1756	-0.3792	-0.5467	0.0610	-0.0778	1.1585	0.0465	0.0866	0.6673	0.1994	0.2174	0.9182	0.3543	0.0375	0.4101	1.2852	0.6174	-0.2762	-0.2686	0.0017	0.3316	-0.3274	-0.1745	-0.4838
g__Laedolimicola	0.3727	-0.2027	0.8691	0.1501	0.4136	0.0310	0.2703	0.2488	-0.1301	0.0727	0.2472	-0.3219	-0.1892	0.1291	0.0813	0.0310	-0.2055	0.4335	-0.0318	0.3659	-0.2910	0.0639	0.0193	0.0522	0.3520	-0.0591	0.1869	0.1747	0.0790	0.1871	0.1467	0.0931	0.2547	-0.0230	-0.2168	0.0576	0.5632	-0.5531	0.5347	0.2802	-0.4182	-0.0039	-0.2687	-0.3045	-0.1335	-0.1377	-0.1481	0.1440	0.1651	-0.2357	0.0525	0.1979	0.0741	-0.5889	0.1894	-0.0773	-0.1829	0.1018	-0.1400	-0.1244	-0.0368	0.0621	-0.1424	-0.2446	0.0438	-0.4866	0.3047	0.1284	0.1378	0.1320	0.7381	0.3754	0.1567	-0.2174	0.2272	-0.1977	-0.2494	0.2903	-0.2241	0.3217	0.0556	-0.1275	0.1339	-0.1610	-0.1921	-0.2357	2.9020	0.0092	-0.1985	-0.3352	0.1369	-0.4206	-0.1882	0.0799	-0.2400	-0.1781	0.0029	-0.0312	-0.4731	-0.0726	0.0199	0.1088	-0.0289	-0.1205	0.3291	-0.2232	-0.1792	0.1800	0.9312	0.4405	0.0439	-0.1921	0.3405	0.1855	0.5182	-0.1053	-0.2356	-0.1970	0.0033	0.1702	-0.1879	-0.0863	-0.1905	-0.0254	0.1024	0.2062	-0.3138	-0.0526	-0.4762	-0.0664	-0.6112	-0.0926	-0.1728	-0.1173	-0.6817	-0.3787	-0.1928	0.0045	-0.0525	-0.3965	0.0875	0.1474	-0.0450	-0.1230	0.4109	0.0892	0.1263
g__Lancefieldella	-0.6642	0.3148	-0.5212	-0.1220	-0.4676	-0.7995	0.0116	-0.2400	0.4981	0.4273	0.0100	0.3006	0.2675	-0.0997	0.0907	0.0525	-0.2959	-0.3441	-0.2334	-0.2676	0.2460	0.2632	0.7367	0.3735	-0.1311	-0.1317	-0.3595	-0.1653	-0.0846	-0.2259	0.4393	-0.1764	0.0733	0.0014	0.4174	-0.0301	-0.4663	0.1384	-0.3229	-0.4122	-0.1215	-0.4299	0.3928	-0.0607	0.1607	0.3512	0.2770	0.2997	-0.2254	-0.8244	-0.1618	-0.3760	0.0246	0.9909	-0.1900	0.2215	0.1379	-0.1765	0.4302	-0.6824	0.2751	-0.6935	0.0480	0.1841	-0.2451	0.3626	0.0368	0.0305	-0.1608	-0.1612	-0.8837	-0.0940	-0.3648	-0.3339	-0.4368	0.4953	0.2542	-0.3077	0.1056	-0.2251	-0.2321	0.1878	0.2194	0.1721	0.2968	0.2655	0.0092	2.2685	0.3363	-0.1527	-0.4262	0.1159	0.3303	-0.5837	0.4454	0.5049	0.3823	-0.0780	-0.0056	0.1968	-0.0394	0.1488	0.2804	0.2349	-0.5714	0.5650	-0.1794	-0.4762	0.2855	-0.3058	-0.0169	-0.3429	-0.2973	-0.2232	0.1415	0.5396	0.6456	0.1742	-0.0702	-0.6771	0.0669	-0.1969	0.2414	-0.2076	-0.1521	-0.2953	0.2576	-0.1483	0.9647	-0.1096	-0.3559	-0.0638	0.2625	0.5706	0.4911	0.5293	-0.4225	0.0540	0.8635	0.0289	0.0539	-0.1816	0.1694	0.7670	-0.7275	0.0205	-0.3747
g__Latilactobacillus	-0.6437	-0.1939	-0.5207	0.6614	-0.5567	-0.5700	0.0247	-0.7700	0.4266	0.5247	0.2299	-0.0327	-0.0846	0.3465	-0.2599	0.3713	-0.2326	-0.5856	-0.2417	0.2571	0.2168	0.3036	1.0683	0.0312	-0.5791	-0.1418	-0.1464	-0.4692	0.1502	-1.1977	0.9906	-0.0413	0.3689	-0.3664	0.0364	-0.4101	-0.2746	0.6639	0.4603	0.3513	-0.3858	-0.5212	-0.4686	0.6911	-0.4378	0.2012	0.1940	-0.2570	-0.4838	-0.0144	0.6698	-0.5226	-0.0748	0.1656	0.1629	0.0662	-0.0119	0.7851	0.4383	-0.0735	0.2062	0.0395	-0.0628	0.2052	-0.3999	0.0924	-0.4341	-0.3409	-0.9129	-0.1988	-0.2902	-0.0921	-0.0176	-0.4291	-0.6809	-0.1113	-0.2021	-0.4545	-0.1965	-0.0314	0.1187	-0.0405	0.2766	0.2857	0.7167	0.0895	-0.1985	0.3363	5.6687	0.2637	-0.8846	0.7410	0.3508	0.2353	0.4004	0.1240	-0.2550	-0.6841	0.3142	-0.0841	0.0448	-0.0464	-0.1114	0.0777	-0.2575	0.0473	-0.7797	0.8419	0.6732	0.5522	-0.3338	0.1192	-0.5550	-0.2826	-0.6906	0.6187	-0.0494	-0.0780	-0.4193	-0.0911	-0.2368	0.0315	0.0197	-0.4683	-0.1013	-0.1567	0.6346	-0.5361	0.0483	0.0082	0.1291	-0.3834	0.1402	0.6846	-0.0227	0.9475	0.0220	-0.1449	-0.3168	-0.4515	1.1016	0.0603	0.7655	0.0955	-0.7294	2.4759	0.2877
g__Lawsonibacter	-0.0301	-0.6216	0.2261	0.4594	0.1073	1.0257	0.1458	0.4764	0.6178	0.3139	0.6903	-0.0169	0.1276	0.2910	0.9658	0.3764	-0.0299	-1.0082	-0.3830	0.6271	-0.7909	-0.3835	-0.0563	-0.0184	0.4584	-0.5999	-0.4746	-0.6650	-0.0831	-0.1331	-0.1466	-0.2927	-1.0941	0.0431	-0.2769	0.1395	-0.4590	-0.8239	0.4347	-0.2158	0.1159	1.8362	-0.7680	0.5346	0.8369	0.0846	-0.2547	-0.7367	-0.2109	0.8471	0.1034	0.4951	-0.2856	-0.5010	-0.3615	-0.2859	1.1675	1.2253	-0.5478	0.2701	-0.2620	0.0208	0.0240	-0.0702	0.1092	-0.7493	-0.6785	0.3093	0.1371	-0.1016	0.1258	-0.1270	0.6647	-0.2436	1.0360	-0.2100	-0.9418	-0.1044	-0.1344	0.2560	0.6176	-0.6034	-0.6537	0.1215	-0.1710	0.1516	-0.3352	-0.1527	0.2637	4.7455	-0.3510	0.1914	-0.2402	0.4776	-0.1945	-0.2063	0.0890	0.0126	-0.0370	-0.1095	0.4317	-0.3519	0.1333	-0.2275	0.0676	-0.4116	0.2280	-0.8854	-0.7511	-0.5261	1.3239	1.0481	0.3456	-0.3694	-0.1989	0.1229	-0.0834	-0.3966	0.7277	-0.3597	-0.5781	0.4005	0.4386	0.6921	0.7406	-0.7476	-0.5004	-0.5268	0.1404	-0.6110	0.0748	0.5980	-0.5436	0.6986	0.6935	-0.4365	0.9458	-0.5856	-0.2128	-1.1958	0.2280	-0.1046	0.2912	-1.2856	0.7847	0.5443	-0.3831
g__Lentihominibacter	0.7031	0.1266	1.6901	0.4302	0.6228	1.4423	0.0683	-1.0376	-0.4202	-0.8609	0.6972	-0.2911	-0.0963	-0.4926	-0.5410	-0.1273	0.2381	0.6316	-0.6967	1.0966	-0.1216	-0.3322	-2.3673	-0.3340	-0.5303	0.6484	0.7762	0.7538	0.4177	1.2061	0.3257	1.0089	-0.7895	-0.1393	-0.5714	0.8324	1.6691	-1.5003	1.2297	1.0799	0.3727	-0.0780	-1.0726	-0.7588	-1.1348	-0.3707	-0.6925	-0.1039	0.7928	0.5176	1.1019	1.8969	-0.3355	-1.9366	0.2383	-0.4918	-1.8156	-0.0819	-0.5833	0.6291	-0.8282	1.9671	0.0766	-0.4348	0.4016	-1.4915	2.1333	-0.2385	1.8850	1.2868	2.2738	0.5511	0.6495	0.1395	1.0292	-0.8863	-1.5319	0.6733	-0.5190	1.6989	-1.3171	-0.8615	-0.6230	-0.4043	-0.3940	-0.1977	0.1369	-0.4262	-0.8846	-0.3510	4.6017	-0.4653	-0.3618	1.1571	-0.4676	-0.5617	-0.1966	0.2504	-0.4690	-0.1731	-0.1421	-0.1136	0.1522	-0.0430	1.6071	-1.2598	0.2733	0.3935	0.4986	1.3608	-0.8048	-0.0365	1.1945	0.3187	-0.5196	0.0309	-0.8135	-0.2105	0.7099	-0.2492	0.2557	-0.1720	-0.4739	0.4639	-0.0440	0.4373	-0.3568	0.4717	-1.5439	0.1401	0.7320	0.2256	-0.7129	-0.4024	-1.6995	-0.7818	-0.4883	-0.5355	-1.6137	-0.4870	0.1033	0.2180	-0.0149	-1.3505	0.9869	-0.7910	0.5199
g__Leuconostoc	-0.6253	-0.1979	-0.5876	-0.2650	-0.3871	-0.8427	-0.2071	0.1273	-0.0496	0.3323	-0.1672	0.2634	0.3612	0.0703	0.1720	-0.0187	-0.3516	0.4069	-0.0205	-0.6308	0.3647	0.0515	1.2984	0.2618	-0.4654	0.1070	-0.1958	-0.2694	0.0262	-0.8986	-0.0663	-0.5704	0.4818	0.0206	0.2735	-0.7231	-0.9197	0.5794	-0.7553	-0.7266	-0.1418	-0.2311	-0.0254	0.6645	0.3773	-0.0800	0.3117	0.3031	0.1237	-0.5137	-0.6455	-0.1003	-0.1636	1.4264	-0.1781	0.3576	0.8977	-0.4904	0.3486	-0.4489	0.1050	-0.8272	0.0857	0.5213	-0.1424	0.6631	-0.1463	-0.3993	-0.4786	-0.2229	-0.9682	-0.1176	-0.5327	0.8261	-0.6098	0.1504	0.7316	-0.4262	0.3632	-0.6358	0.0930	0.6541	0.1524	0.1995	0.3464	0.2115	-0.4206	0.1159	0.7410	0.1914	-0.4653	3.6387	0.1425	-0.7419	-0.0193	0.6808	0.1348	-1.5042	-0.3635	-0.0092	0.3899	0.1286	0.2665	-0.2210	-0.7195	0.3382	-0.0130	0.4749	-0.8512	-0.5967	-0.7431	0.5032	0.3063	-0.1036	-0.3267	0.0454	0.1228	0.2552	-0.0560	0.2571	0.0012	-0.1149	-0.0429	-0.0386	-0.1455	-0.2883	0.3415	-0.0102	1.2873	0.1188	-0.4297	0.1310	0.4376	0.1848	0.4901	0.5066	-0.0673	0.0965	0.8324	0.2957	0.5725	-0.3269	-0.2162	1.1417	-0.6651	1.2972	-0.0172
g__Ligilactobacillus	-0.6095	0.1838	-0.7984	-0.1523	-0.8592	-0.0560	-0.1097	-0.4178	0.1645	0.1942	-0.0617	0.5489	0.1911	-0.3244	-0.1605	-0.0184	-0.2517	-0.1983	0.2465	-0.7685	0.0572	0.0462	1.1389	0.0347	-0.2536	0.2548	-0.1565	-0.4366	0.0124	-0.2003	-0.2254	-0.1168	0.4629	-0.0262	0.2666	-0.7446	-0.6356	-0.6867	-0.6676	-0.7849	-0.3003	-0.2949	1.2107	0.0649	0.3999	0.1526	0.4242	-0.0139	-0.2594	-0.4795	-0.2535	-0.1519	-0.0941	1.4196	0.0966	0.1238	0.7857	-0.8112	0.3916	-0.9677	0.2399	-1.1511	0.0464	0.4873	-0.2418	0.5727	-0.5794	0.1392	-0.3356	-0.1388	-0.5854	-0.1325	-0.5563	-0.6434	-0.3328	0.7956	0.2728	-0.4122	0.0731	-0.9539	-0.3289	0.6520	0.6664	0.6578	0.8712	0.3257	-0.1882	0.3303	0.3508	-0.2402	-0.3618	0.1425	3.8514	-0.6739	1.0618	0.4303	0.1985	0.0402	-0.2621	0.0847	-0.1423	0.2326	-0.0142	0.1155	-0.3471	1.0439	-0.5978	0.2380	-0.9498	-0.2715	-0.1754	-0.3881	-0.3586	-0.1438	0.4518	0.5097	0.7743	0.2279	0.4492	-0.6311	-0.3927	-0.2189	0.2225	-0.1351	-0.3783	-0.3185	0.2926	-0.1346	1.5674	-0.2077	-0.3523	0.1829	0.4866	0.7479	0.3437	1.0362	-0.1569	0.2155	0.9591	-0.1362	0.0450	-0.1749	0.1255	1.2494	-0.5950	0.4647	-0.2558
g__Limivivens	1.1707	-0.5416	1.5752	0.9146	1.1907	1.8169	-0.2636	-0.3904	-0.3335	-0.9191	0.3787	-0.7784	-0.5745	-0.2246	0.1351	0.1676	0.8917	0.7281	-1.1294	2.1892	-0.3628	-0.1038	-1.5858	-0.5366	0.0300	0.6415	0.2782	0.6405	0.1174	0.0913	0.3260	1.2319	-0.3945	-0.4924	-1.5493	1.0734	1.6246	-0.9404	1.8506	2.3195	0.6620	0.4919	-1.6174	-0.6338	-1.4099	-0.6889	-0.9295	-0.6920	0.1223	0.4317	2.1153	0.6960	0.1988	-3.0554	0.0203	-0.6099	-1.5075	0.3157	-0.8600	1.5303	-0.7117	1.8134	-0.0684	-0.8566	0.2928	-0.7834	0.9366	0.0504	0.8299	0.4850	2.2249	0.6239	0.9197	0.6068	0.6503	-1.0820	-1.4503	0.7727	-1.0242	2.1250	-0.2314	-0.6956	-0.1910	-0.0230	0.3160	-0.3711	0.0799	-0.5837	0.2353	0.4776	1.1571	-0.7419	-0.6739	5.9797	-0.6307	-0.6263	-0.5143	0.2601	-0.1359	-0.3712	-0.3247	-0.9442	-0.2602	-0.6270	2.2260	-0.7334	0.1257	1.0310	2.1582	1.1311	0.1900	0.1822	0.2630	0.7554	-0.7788	-0.4294	-0.9556	-0.8563	-1.0612	-0.3153	0.0663	-0.0437	-0.8338	0.3131	0.0471	0.4593	-0.3658	-0.5021	-3.2167	0.7536	0.8213	-0.1927	-0.6472	-0.8787	-1.2394	-0.6583	-0.2631	-0.9598	-1.9374	-0.9531	0.0132	0.8757	-0.0748	-1.3644	1.5126	-0.1903	0.3236
g__Limosilactobacillus	-1.0247	0.7188	-0.8660	-0.0241	-0.8988	-0.9119	-0.0817	0.0828	0.1512	0.4762	-1.0798	0.2027	0.3417	-0.2125	0.0226	0.0941	-0.3055	-0.4626	-0.4089	-0.5383	0.3246	-0.0623	0.7639	0.2810	-0.0359	-0.3206	-0.1169	-0.3097	0.2795	-0.5189	0.4010	-0.1084	-0.0321	-0.0607	0.1997	-0.6917	-0.6097	0.1247	-0.3923	-0.6657	-0.1203	-0.4068	0.3090	0.1661	0.3798	0.1681	0.6496	0.9416	-0.2540	-0.4703	-0.0972	-0.4532	0.1447	1.3587	0.0326	0.4327	0.8616	-1.1260	0.5726	-0.7569	-0.0089	-1.1390	-0.2591	0.2856	-0.2068	0.9667	0.0055	-0.1594	-0.4386	-0.4033	-0.7877	-0.0885	-0.7252	-0.3174	-0.6627	0.3349	0.3747	-0.4418	0.2167	-0.2816	0.0927	1.4699	0.7659	0.9378	0.7027	0.1417	-0.2400	0.4454	0.4004	-0.1945	-0.4676	-0.0193	1.0618	-0.6307	3.7547	0.2053	0.2984	-0.9973	0.2565	0.3419	0.1038	0.5897	-0.2343	-0.0549	-0.7083	1.1720	0.2797	-0.8598	-0.5328	-0.1165	-0.3474	-0.4589	-0.6757	-0.3280	-0.1892	0.5876	1.4974	0.4189	0.2080	-0.7323	-0.1486	-0.1033	0.3312	-0.1449	-0.3269	-0.3620	0.6674	0.0028	1.2757	-0.3419	-0.3372	-0.6005	0.3117	0.1508	0.5882	0.9202	-0.1545	0.1391	0.9908	0.0037	-0.1821	-0.0360	0.0523	1.5198	-0.6882	0.1778	-0.4052
g__Longicatena	-1.0109	0.4502	-1.0755	-0.6133	-0.5796	-1.0717	0.0020	0.4882	0.6432	0.8353	-0.3320	0.6206	0.1115	0.4049	0.5075	-0.0656	-0.0761	-0.3759	0.5164	-1.2005	-0.0708	0.5212	1.4810	0.3532	-0.5383	-0.2474	-0.3975	-0.4540	-0.1773	-0.1622	-0.4334	-0.5561	-0.1475	-0.1124	0.5523	-0.8205	-1.1438	0.9237	-1.1180	-0.6412	-0.3383	-0.1702	0.9506	0.3007	0.3933	0.3175	0.4355	0.4019	-0.3234	-0.6682	-0.9142	-0.4858	-0.1697	2.2976	-0.2568	0.1497	1.0351	-0.3685	0.5539	-0.7729	0.4720	-1.7176	-0.1285	0.7791	-0.2832	0.7017	-0.6225	0.3013	-0.6210	-0.0341	-1.2186	-0.2385	-0.7943	-0.1780	-1.0096	0.7402	0.6686	-0.3041	0.1489	-1.0852	0.0927	0.5787	0.3312	0.3501	0.4875	0.4293	-0.1781	0.5049	0.1240	-0.2063	-0.5617	0.6808	0.4303	-0.6263	0.2053	3.7318	0.3214	-0.1837	-0.2379	0.1985	0.2612	0.1158	0.6988	-0.0193	-0.9453	0.4166	0.2270	0.4849	-0.9334	-0.4836	-0.0708	-0.0423	-0.3915	-0.3828	0.5981	0.0912	0.5596	0.5160	-0.9615	-0.3876	-0.2498	-0.0775	0.5077	0.1673	-0.1867	-0.7119	0.5862	-0.0205	1.8705	0.1055	-0.6850	0.1340	0.0844	0.8894	0.5262	0.6036	-0.3905	0.3408	1.7245	-0.1707	0.1876	-0.1894	-0.0394	0.8607	-0.7508	-0.0183	-0.3892
g__Massilioclostridium	-0.6917	0.4207	-0.2517	-0.5114	-0.5602	-0.4364	-0.0734	-0.1301	0.4875	0.5211	-0.1325	0.2777	0.4493	0.0220	0.3372	0.0163	-0.0869	-0.4925	-0.2645	-0.1092	-0.1137	0.2608	0.6442	0.2096	-0.0155	-0.0669	-0.2910	0.0033	-0.2612	-0.3336	0.3285	-0.0101	-0.0382	-0.0249	0.2527	0.2975	-0.5461	-0.1797	-0.4113	-0.2986	-0.1926	-0.2479	0.3338	0.2558	0.1566	0.4704	0.2880	0.4503	-0.1851	-0.4931	-0.3305	0.0830	-0.2007	0.9699	0.0327	0.1841	0.5413	-0.0565	0.3637	-0.3387	0.2040	-0.7256	-0.1302	0.1782	0.0489	0.0996	0.2336	-0.0797	-0.0509	0.3632	-0.6758	-0.0426	-0.3008	-0.1723	-0.2666	0.1689	0.0851	-0.2641	0.0371	-0.3176	-0.2505	0.1459	0.1031	0.1274	-0.0203	0.1229	0.0029	0.3823	-0.2550	0.0890	-0.1966	0.1348	0.1985	-0.5143	0.2984	0.3214	2.4481	-0.2601	0.1380	0.5548	0.1160	0.1222	0.2542	0.2028	-0.3450	0.1604	0.1102	-0.2336	-0.2192	-0.4843	-0.0830	-0.2764	-0.1830	-0.0810	0.1930	0.2383	0.7412	0.1098	0.1204	-0.6360	0.0516	-0.1492	0.3688	-0.0083	-0.5639	-0.3516	0.1108	-0.1383	0.7315	-0.1371	-0.3500	0.0576	0.1070	0.3310	0.4380	0.1834	-0.6067	-0.1127	0.7395	-0.1347	-0.0363	-0.2028	0.2057	0.1598	-0.5149	-0.1663	-0.3310
g__Mediterraneibacter	-0.2009	-0.8089	0.4385	-0.8637	1.0747	1.6891	0.1610	-0.3821	0.3413	-0.6336	1.2445	0.1227	-0.4540	-0.3132	0.3850	-0.0824	1.0137	-0.0009	0.1008	0.4950	-0.1730	0.2360	0.0392	-0.1423	-0.2600	-0.5914	-0.1743	0.1107	-0.1830	0.5026	0.2774	-0.2460	0.1706	0.1099	0.0557	0.1025	0.1529	0.2135	0.8582	1.1716	0.3786	-0.0189	0.3679	-0.0749	-0.2074	0.0973	-0.2240	-1.4339	-0.3905	0.4607	0.4965	0.6816	0.2764	-0.4867	0.1102	-0.6975	-0.9075	1.4689	-0.6758	0.7866	0.2756	1.2581	0.0850	0.0676	-0.2399	-0.8509	-0.0236	0.4597	0.9549	0.1647	0.5469	-0.0586	1.0569	-1.5469	0.5100	0.1666	-0.4070	0.2743	-0.1178	-0.2234	0.1971	-1.1240	-0.4506	-0.8192	0.1541	0.0744	-0.0312	-0.0780	-0.6841	0.0126	0.2504	-1.5042	0.0402	0.2601	-0.9973	-0.1837	-0.2601	6.1731	-0.0303	-0.4623	-0.5908	-0.7445	0.1723	0.2769	0.0381	-0.0521	-0.2021	-0.5031	0.5814	-0.0395	0.4040	-0.6835	-0.0123	-0.1775	-0.3643	-0.4415	-0.7966	-0.7709	-0.3131	0.7296	0.5112	0.0894	0.2339	0.0747	0.9211	0.0157	-0.1861	0.0838	-0.5444	-0.4309	0.8279	0.8001	-0.4312	0.8136	-0.1810	0.0896	-0.1591	0.1936	0.2055	-0.4887	-0.9995	0.0541	-0.0249	-1.1504	0.9794	-0.3838	-0.2005
g__Megamonas	-0.2249	-0.3501	-0.5007	0.6521	-0.6159	-0.8571	0.0578	0.8146	-0.1112	0.3145	-0.3540	-0.0844	-0.4714	-0.1550	-0.2944	-0.1961	-0.2234	-0.7521	-0.3906	-0.1790	-0.3590	0.5854	-0.6857	-0.1185	0.8353	-0.5890	-0.3658	0.1553	-0.2139	0.0465	0.1590	-0.0903	-0.5181	0.6074	0.4786	0.9681	-0.7581	0.5699	-0.8684	-0.0845	0.7481	0.3767	0.0378	0.1696	0.3118	0.4779	0.3415	0.7515	-0.4003	0.0921	0.2689	-0.5940	0.5220	0.1812	-0.2941	0.2789	0.2747	0.1511	0.4954	-0.0195	-0.5199	0.0283	0.0348	-0.4323	-0.0734	1.0221	2.0008	0.4028	-1.3454	-0.5499	-0.9649	-0.2690	-0.2115	0.4898	-0.2179	0.1741	-0.6123	-0.4659	0.1325	-0.6966	0.1216	-0.1217	0.1587	-0.0523	-0.0461	-0.3654	-0.4731	-0.0056	0.3142	-0.0370	-0.4690	-0.3635	-0.2621	-0.1359	0.2565	-0.2379	0.1380	-0.0303	8.2827	0.2207	-0.1994	0.3437	-0.4991	-0.1255	0.3923	0.4777	0.0703	-0.5258	0.4356	-0.6372	-0.1787	0.2673	-0.5844	0.0637	-0.5047	0.0950	-0.0315	0.3098	0.5850	0.4049	1.1925	0.0746	0.8441	0.0937	0.0776	0.2379	-0.1871	-0.2276	0.3977	0.7205	-1.1407	-0.8069	0.2252	-0.2433	1.1134	-0.6600	0.9453	-0.5346	-0.2997	0.0454	0.0733	-0.1011	3.0686	0.0974	-0.3399	-0.2890	-0.2570
g__Merdibacter	-0.4054	1.1527	-0.1875	0.1377	-0.2918	-0.6072	-0.2132	-0.1378	0.5866	0.3393	-0.2907	0.2883	0.8017	-0.1327	0.4528	-0.1744	-0.2451	-0.4580	0.0274	-0.0184	0.2312	0.1250	0.5654	0.2475	-0.5482	-0.2756	-0.4285	0.1696	-0.1943	-0.0444	0.8060	-0.1310	-0.4099	0.3428	0.3932	-0.1346	-0.5318	0.3898	-0.2418	-0.5164	0.2135	-0.0517	0.9029	0.0940	-0.0495	0.1172	0.3748	0.0150	-0.1145	-0.4509	-0.8073	-0.3130	-0.1972	0.8613	-0.0442	0.1182	0.7547	-0.8851	0.2259	-0.7904	0.1598	-0.7673	0.0000	-0.1071	0.0901	-0.1398	0.0630	-0.0486	-0.3567	0.4825	-0.7652	-0.0413	-0.6759	-0.1662	-0.1771	0.6911	-0.0357	-0.2374	0.1921	0.2482	-0.1916	0.4795	0.3993	0.3583	0.1221	0.2716	-0.0726	0.1968	-0.0841	-0.1095	-0.1731	-0.0092	0.0847	-0.3712	0.3419	0.1985	0.5548	-0.4623	0.2207	2.7611	0.3371	0.3972	0.3040	0.2827	-0.4677	0.0166	0.2287	-0.8779	-0.1784	-0.3134	-0.0854	0.0669	-0.0834	-0.2679	-0.0277	0.4159	1.1649	0.0693	-0.5741	-0.7960	0.0113	-0.0716	0.2818	-0.1628	-0.5307	-0.2900	0.0776	-0.1458	0.9950	-0.1646	-0.5989	0.2941	0.0720	0.0104	0.8089	0.2444	-0.5752	-0.1546	0.6014	0.1515	-0.4760	-0.4148	0.1242	0.2787	-0.6202	0.1113	-0.3349
